Spectra extracted from: /Users/belmont/Recherche/codes/BELM/belm/simu000/without_induced.txt
At local time: 11:37:43,  07/13/2021
Author: belmont
 
PARAMETERS:-----------------------------------
time      = 0.00e+00
Rcm       = 5.00e+07
tau       = 2.40e+00
lb        = 1.62e-02
beta      = 2.91e+08
lth       = 9.49e+00
lc        = 0.00e+00
Tp        = 1.00e+06
pinj      = 1.57e-01
lnth      = 0.00e+00
p1        = 8.31e-01
p2        = 1.00e+03
gamma_inj = 5.00e+00
linjw     = 0.00e+00
kTin      = 1.00e+00
kTout     = 1.00e-10
linjem    = 0.00e+00
linjep    = 0.00e+00
lslh      = 0.00e+00
lh        = 0.00e+00
llll      = 0.00e+00
lblh      = 0.00e+00
lnthlh    = 0.00e+00
par3      = 0.00e+00
y         = 0.00e+00
rr        = 0.00e+00
qsto      = 1.67e+00
lsto      = 0.00e+00
lstotot   = 0.00e+00
tau_inj   = 0.00e+00
kTin_inj  = 0.00e+00
pinj_inj  = 0.00e+00
 
PHOTON DISTRIBUTIONS:-------------------------
 #bin     Emin(keV)         E(keV)          Emax(keV)        SPECTRUM         Compton          Synchrotron      Error           
-----------------------------------------------
3103    7.6855255e+01    7.7059982e+01    7.7265800e+01    3.3257286e+32    3.3257286e+32    0.0000000e+00    0.0000000e+00
3104    7.7265800e+01    7.7471619e+01    7.7678543e+01    3.3357219e+32    3.3357219e+32    0.0000000e+00    0.0000000e+00
3105    7.7678543e+01    7.7885460e+01    7.8093483e+01    3.3457221e+32    3.3457221e+32    0.0000000e+00    0.0000000e+00
3106    7.8093483e+01    7.8301514e+01    7.8510643e+01    3.3557479e+32    3.3557479e+32    0.0000000e+00    0.0000000e+00
3107    7.8510643e+01    7.8719780e+01    7.8930031e+01    3.3657690e+32    3.3657690e+32    0.0000000e+00    0.0000000e+00
3108    7.8930031e+01    7.9140289e+01    7.9351669e+01    3.3757925e+32    3.3757925e+32    0.0000000e+00    0.0000000e+00
3109    7.9351669e+01    7.9563042e+01    7.9775551e+01    3.3858345e+32    3.3858345e+32    0.0000000e+00    0.0000000e+00
3110    7.9775551e+01    7.9988060e+01    8.0201698e+01    3.3958761e+32    3.3958761e+32    0.0000000e+00    0.0000000e+00
3111    8.0201698e+01    8.0415337e+01    8.0630119e+01    3.4059235e+32    3.4059235e+32    0.0000000e+00    0.0000000e+00
3112    8.0630119e+01    8.0844902e+01    8.1060829e+01    3.4159806e+32    3.4159806e+32    0.0000000e+00    0.0000000e+00
3113    8.1060829e+01    8.1276764e+01    8.1493843e+01    3.4260482e+32    3.4260482e+32    0.0000000e+00    0.0000000e+00
3114    8.1493843e+01    8.1710922e+01    8.1929169e+01    3.4361146e+32    3.4361146e+32    0.0000000e+00    0.0000000e+00
3115    8.1929169e+01    8.2147408e+01    8.2366821e+01    3.4461697e+32    3.4461697e+32    0.0000000e+00    0.0000000e+00
3116    8.2366821e+01    8.2586235e+01    8.2806808e+01    3.4562632e+32    3.4562632e+32    0.0000000e+00    0.0000000e+00
3117    8.2806808e+01    8.3027390e+01    8.3249146e+01    3.4663451e+32    3.4663451e+32    0.0000000e+00    0.0000000e+00
3118    8.3249146e+01    8.3470909e+01    8.3693848e+01    3.4764080e+32    3.4764080e+32    0.0000000e+00    0.0000000e+00
3119    8.3693848e+01    8.3916794e+01    8.4140938e+01    3.4864918e+32    3.4864918e+32    0.0000000e+00    0.0000000e+00
3120    8.4140938e+01    8.4365067e+01    8.4590393e+01    3.4965926e+32    3.4965926e+32    0.0000000e+00    0.0000000e+00
3121    8.4590393e+01    8.4815727e+01    8.5042259e+01    3.5066775e+32    3.5066775e+32    0.0000000e+00    0.0000000e+00
3122    8.5042259e+01    8.5268799e+01    8.5496544e+01    3.5167521e+32    3.5167521e+32    0.0000000e+00    0.0000000e+00
3123    8.5496544e+01    8.5724289e+01    8.5953247e+01    3.5268467e+32    3.5268467e+32    0.0000000e+00    0.0000000e+00
3124    8.5953247e+01    8.6182213e+01    8.6412399e+01    3.5369371e+32    3.5369371e+32    0.0000000e+00    0.0000000e+00
3125    8.6412399e+01    8.6642586e+01    8.6874001e+01    3.5470027e+32    3.5470027e+32    0.0000000e+00    0.0000000e+00
3126    8.6874001e+01    8.7105408e+01    8.7338066e+01    3.5570857e+32    3.5570857e+32    0.0000000e+00    0.0000000e+00
3127    8.7338066e+01    8.7570717e+01    8.7804611e+01    3.5671761e+32    3.5671761e+32    0.0000000e+00    0.0000000e+00
3128    8.7804611e+01    8.8038506e+01    8.8273643e+01    3.5772533e+32    3.5772533e+32    0.0000000e+00    0.0000000e+00
3129    8.8273643e+01    8.8508789e+01    8.8745186e+01    3.5873255e+32    3.5873255e+32    0.0000000e+00    0.0000000e+00
3130    8.8745186e+01    8.8981590e+01    8.9219254e+01    3.5973833e+32    3.5973833e+32    0.0000000e+00    0.0000000e+00
3131    8.9219254e+01    8.9456917e+01    8.9695839e+01    3.6074571e+32    3.6074571e+32    0.0000000e+00    0.0000000e+00
3132    8.9695839e+01    8.9934776e+01    9.0174980e+01    3.6175084e+32    3.6175084e+32    0.0000000e+00    0.0000000e+00
3133    9.0174980e+01    9.0415192e+01    9.0656685e+01    3.6275616e+32    3.6275616e+32    0.0000000e+00    0.0000000e+00
3134    9.0656685e+01    9.0898178e+01    9.1140953e+01    3.6376067e+32    3.6376067e+32    0.0000000e+00    0.0000000e+00
3135    9.1140953e+01    9.1383736e+01    9.1627808e+01    3.6476302e+32    3.6476302e+32    0.0000000e+00    0.0000000e+00
3136    9.1627808e+01    9.1871895e+01    9.2117271e+01    3.6576544e+32    3.6576544e+32    0.0000000e+00    0.0000000e+00
3137    9.2117271e+01    9.2362656e+01    9.2609344e+01    3.6676836e+32    3.6676836e+32    0.0000000e+00    0.0000000e+00
3138    9.2609344e+01    9.2856041e+01    9.3104050e+01    3.6776781e+32    3.6776781e+32    0.0000000e+00    0.0000000e+00
3139    9.3104050e+01    9.3352058e+01    9.3601395e+01    3.6876841e+32    3.6876841e+32    0.0000000e+00    0.0000000e+00
3140    9.3601395e+01    9.3850731e+01    9.4101395e+01    3.6976681e+32    3.6976681e+32    0.0000000e+00    0.0000000e+00
3141    9.4101395e+01    9.4352066e+01    9.4604065e+01    3.7076289e+32    3.7076289e+32    0.0000000e+00    0.0000000e+00
3142    9.4604065e+01    9.4856079e+01    9.5109421e+01    3.7175780e+32    3.7175780e+32    0.0000000e+00    0.0000000e+00
3143    9.5109421e+01    9.5362778e+01    9.5617485e+01    3.7275373e+32    3.7275373e+32    0.0000000e+00    0.0000000e+00
3144    9.5617485e+01    9.5872192e+01    9.6128258e+01    3.7374574e+32    3.7374574e+32    0.0000000e+00    0.0000000e+00
3145    9.6128258e+01    9.6384323e+01    9.6641754e+01    3.7473861e+32    3.7473861e+32    0.0000000e+00    0.0000000e+00
3146    9.6641754e+01    9.6899193e+01    9.7158005e+01    3.7572710e+32    3.7572710e+32    0.0000000e+00    0.0000000e+00
3147    9.7158005e+01    9.7416809e+01    9.7677002e+01    3.7671475e+32    3.7671475e+32    0.0000000e+00    0.0000000e+00
3148    9.7677002e+01    9.7937187e+01    9.8198776e+01    3.7770158e+32    3.7770158e+32    0.0000000e+00    0.0000000e+00
3149    9.8198776e+01    9.8460358e+01    9.8723335e+01    3.7868346e+32    3.7868346e+32    0.0000000e+00    0.0000000e+00
3150    9.8723335e+01    9.8986313e+01    9.9250694e+01    3.7966700e+32    3.7966700e+32    0.0000000e+00    0.0000000e+00
3151    9.9250694e+01    9.9515076e+01    9.9780876e+01    3.8064911e+32    3.8064911e+32    0.0000000e+00    0.0000000e+00
3152    9.9780876e+01    1.0004668e+02    1.0031389e+02    3.8162357e+32    3.8162357e+32    0.0000000e+00    0.0000000e+00
3153    1.0031389e+02    1.0058111e+02    1.0084975e+02    3.8259984e+32    3.8259984e+32    0.0000000e+00    0.0000000e+00
3154    1.0084975e+02    1.0111839e+02    1.0138847e+02    3.8357414e+32    3.8357414e+32    0.0000000e+00    0.0000000e+00
3155    1.0138847e+02    1.0165855e+02    1.0193007e+02    3.8454344e+32    3.8454344e+32    0.0000000e+00    0.0000000e+00
3156    1.0193007e+02    1.0220159e+02    1.0247456e+02    3.8551333e+32    3.8551333e+32    0.0000000e+00    0.0000000e+00
3157    1.0247456e+02    1.0274753e+02    1.0302197e+02    3.8647749e+32    3.8647749e+32    0.0000000e+00    0.0000000e+00
3158    1.0302197e+02    1.0329639e+02    1.0357229e+02    3.8743964e+32    3.8743964e+32    0.0000000e+00    0.0000000e+00
3159    1.0357229e+02    1.0384818e+02    1.0412556e+02    3.8840152e+32    3.8840152e+32    0.0000000e+00    0.0000000e+00
3160    1.0412556e+02    1.0440292e+02    1.0468178e+02    3.8935760e+32    3.8935760e+32    0.0000000e+00    0.0000000e+00
3161    1.0468178e+02    1.0496062e+02    1.0524097e+02    3.9030919e+32    3.9030919e+32    0.0000000e+00    0.0000000e+00
3162    1.0524097e+02    1.0552130e+02    1.0580315e+02    3.9126252e+32    3.9126252e+32    0.0000000e+00    0.0000000e+00
3163    1.0580315e+02    1.0608498e+02    1.0636832e+02    3.9221004e+32    3.9221004e+32    0.0000000e+00    0.0000000e+00
3164    1.0636832e+02    1.0665167e+02    1.0693652e+02    3.9315181e+32    3.9315181e+32    0.0000000e+00    0.0000000e+00
3165    1.0693652e+02    1.0722138e+02    1.0750776e+02    3.9409527e+32    3.9409527e+32    0.0000000e+00    0.0000000e+00
3166    1.0750776e+02    1.0779414e+02    1.0808205e+02    3.9503119e+32    3.9503119e+32    0.0000000e+00    0.0000000e+00
3167    1.0808205e+02    1.0836996e+02    1.0865941e+02    3.9596251e+32    3.9596251e+32    0.0000000e+00    0.0000000e+00
3168    1.0865941e+02    1.0894885e+02    1.0923985e+02    3.9689394e+32    3.9689394e+32    0.0000000e+00    0.0000000e+00
3169    1.0923985e+02    1.0953084e+02    1.0982339e+02    3.9782112e+32    3.9782112e+32    0.0000000e+00    0.0000000e+00
3170    1.0982339e+02    1.1011594e+02    1.1041004e+02    3.9874033e+32    3.9874033e+32    0.0000000e+00    0.0000000e+00
3171    1.1041004e+02    1.1070415e+02    1.1099983e+02    3.9965792e+32    3.9965792e+32    0.0000000e+00    0.0000000e+00
3172    1.1099983e+02    1.1129552e+02    1.1159278e+02    4.0057426e+32    4.0057426e+32    0.0000000e+00    0.0000000e+00
3173    1.1159278e+02    1.1189004e+02    1.1218888e+02    4.0148016e+32    4.0148016e+32    0.0000000e+00    0.0000000e+00
3174    1.1218888e+02    1.1248773e+02    1.1278818e+02    4.0238587e+32    4.0238587e+32    0.0000000e+00    0.0000000e+00
3175    1.1278818e+02    1.1308862e+02    1.1339067e+02    4.0328508e+32    4.0328508e+32    0.0000000e+00    0.0000000e+00
3176    1.1339067e+02    1.1369272e+02    1.1399638e+02    4.0418088e+32    4.0418088e+32    0.0000000e+00    0.0000000e+00
3177    1.1399638e+02    1.1430004e+02    1.1460533e+02    4.0507120e+32    4.0507120e+32    0.0000000e+00    0.0000000e+00
3178    1.1460533e+02    1.1491062e+02    1.1521754e+02    4.0595570e+32    4.0595570e+32    0.0000000e+00    0.0000000e+00
3179    1.1521754e+02    1.1552445e+02    1.1583301e+02    4.0683979e+32    4.0683979e+32    0.0000000e+00    0.0000000e+00
3180    1.1583301e+02    1.1614156e+02    1.1645177e+02    4.0770909e+32    4.0770909e+32    0.0000000e+00    0.0000000e+00
3181    1.1645177e+02    1.1676197e+02    1.1707383e+02    4.0858196e+32    4.0858196e+32    0.0000000e+00    0.0000000e+00
3182    1.1707383e+02    1.1738569e+02    1.1769922e+02    4.0944615e+32    4.0944615e+32    0.0000000e+00    0.0000000e+00
3183    1.1769922e+02    1.1801274e+02    1.1832794e+02    4.1030447e+32    4.1030447e+32    0.0000000e+00    0.0000000e+00
3184    1.1832794e+02    1.1864314e+02    1.1896004e+02    4.1115985e+32    4.1115985e+32    0.0000000e+00    0.0000000e+00
3185    1.1896004e+02    1.1927692e+02    1.1959550e+02    4.1200358e+32    4.1200358e+32    0.0000000e+00    0.0000000e+00
3186    1.1959550e+02    1.1991408e+02    1.2023436e+02    4.1284964e+32    4.1284964e+32    0.0000000e+00    0.0000000e+00
3187    1.2023436e+02    1.2055464e+02    1.2087663e+02    4.1367956e+32    4.1367956e+32    0.0000000e+00    0.0000000e+00
3188    1.2087663e+02    1.2119862e+02    1.2152232e+02    4.1451227e+32    4.1451227e+32    0.0000000e+00    0.0000000e+00
3189    1.2152232e+02    1.2184604e+02    1.2217149e+02    4.1533383e+32    4.1533383e+32    0.0000000e+00    0.0000000e+00
3190    1.2217149e+02    1.2249692e+02    1.2282410e+02    4.1614983e+32    4.1614983e+32    0.0000000e+00    0.0000000e+00
3191    1.2282410e+02    1.2315128e+02    1.2348021e+02    4.1695867e+32    4.1695867e+32    0.0000000e+00    0.0000000e+00
3192    1.2348021e+02    1.2380913e+02    1.2413981e+02    4.1776051e+32    4.1776051e+32    0.0000000e+00    0.0000000e+00
3193    1.2413981e+02    1.2447049e+02    1.2480295e+02    4.1855828e+32    4.1855828e+32    0.0000000e+00    0.0000000e+00
3194    1.2480295e+02    1.2513540e+02    1.2546962e+02    4.1934774e+32    4.1934774e+32    0.0000000e+00    0.0000000e+00
3195    1.2546962e+02    1.2580385e+02    1.2613986e+02    4.2012555e+32    4.2012555e+32    0.0000000e+00    0.0000000e+00
3196    1.2613986e+02    1.2647587e+02    1.2681367e+02    4.2090310e+32    4.2090310e+32    0.0000000e+00    0.0000000e+00
3197    1.2681367e+02    1.2715148e+02    1.2749109e+02    4.2166822e+32    4.2166822e+32    0.0000000e+00    0.0000000e+00
3198    1.2749109e+02    1.2783071e+02    1.2817212e+02    4.2242750e+32    4.2242750e+32    0.0000000e+00    0.0000000e+00
3199    1.2817212e+02    1.2851355e+02    1.2885681e+02    4.2317990e+32    4.2317990e+32    0.0000000e+00    0.0000000e+00
3200    1.2885681e+02    1.2920004e+02    1.2954512e+02    4.2392278e+32    4.2392278e+32    0.0000000e+00    0.0000000e+00
3201    1.2954512e+02    1.2989021e+02    1.3023714e+02    4.2465982e+32    4.2465982e+32    0.0000000e+00    0.0000000e+00
3202    1.3023714e+02    1.3058406e+02    1.3093285e+02    4.2538645e+32    4.2538645e+32    0.0000000e+00    0.0000000e+00
3203    1.3093285e+02    1.3128162e+02    1.3163225e+02    4.2610268e+32    4.2610268e+32    0.0000000e+00    0.0000000e+00
3204    1.3163225e+02    1.3198289e+02    1.3233542e+02    4.2681643e+32    4.2681643e+32    0.0000000e+00    0.0000000e+00
3205    1.3233542e+02    1.3268793e+02    1.3304233e+02    4.2751675e+32    4.2751675e+32    0.0000000e+00    0.0000000e+00
3206    1.3304233e+02    1.3339673e+02    1.3375302e+02    4.2820957e+32    4.2820957e+32    0.0000000e+00    0.0000000e+00
3207    1.3375302e+02    1.3410930e+02    1.3446750e+02    4.2889485e+32    4.2889485e+32    0.0000000e+00    0.0000000e+00
3208    1.3446750e+02    1.3482570e+02    1.3518581e+02    4.2956744e+32    4.2956744e+32    0.0000000e+00    0.0000000e+00
3209    1.3518581e+02    1.3554591e+02    1.3590794e+02    4.3023469e+32    4.3023469e+32    0.0000000e+00    0.0000000e+00
3210    1.3590794e+02    1.3626997e+02    1.3663394e+02    4.3089188e+32    4.3089188e+32    0.0000000e+00    0.0000000e+00
3211    1.3663394e+02    1.3699789e+02    1.3736382e+02    4.3153510e+32    4.3153510e+32    0.0000000e+00    0.0000000e+00
3212    1.3736382e+02    1.3772974e+02    1.3809758e+02    4.3217504e+32    4.3217504e+32    0.0000000e+00    0.0000000e+00
3213    1.3809758e+02    1.3846545e+02    1.3883528e+02    4.3280260e+32    4.3280260e+32    0.0000000e+00    0.0000000e+00
3214    1.3883528e+02    1.3920511e+02    1.3957690e+02    4.3341813e+32    4.3341813e+32    0.0000000e+00    0.0000000e+00
3215    1.3957690e+02    1.3994872e+02    1.4032251e+02    4.3402232e+32    4.3402232e+32    0.0000000e+00    0.0000000e+00
3216    1.4032251e+02    1.4069630e+02    1.4107208e+02    4.3462214e+32    4.3462214e+32    0.0000000e+00    0.0000000e+00
3217    1.4107208e+02    1.4144788e+02    1.4182567e+02    4.3520428e+32    4.3520428e+32    0.0000000e+00    0.0000000e+00
3218    1.4182567e+02    1.4220346e+02    1.4258327e+02    4.3578468e+32    4.3578468e+32    0.0000000e+00    0.0000000e+00
3219    1.4258327e+02    1.4296309e+02    1.4334494e+02    4.3634531e+32    4.3634531e+32    0.0000000e+00    0.0000000e+00
3220    1.4334494e+02    1.4372678e+02    1.4411064e+02    4.3690010e+32    4.3690010e+32    0.0000000e+00    0.0000000e+00
3221    1.4411064e+02    1.4449454e+02    1.4488048e+02    4.3744012e+32    4.3744012e+32    0.0000000e+00    0.0000000e+00
3222    1.4488048e+02    1.4526640e+02    1.4565439e+02    4.3797421e+32    4.3797421e+32    0.0000000e+00    0.0000000e+00
3223    1.4565439e+02    1.4604239e+02    1.4643245e+02    4.3849020e+32    4.3849020e+32    0.0000000e+00    0.0000000e+00
3224    1.4643245e+02    1.4682251e+02    1.4721468e+02    4.3899861e+32    4.3899861e+32    0.0000000e+00    0.0000000e+00
3225    1.4721468e+02    1.4760683e+02    1.4800107e+02    4.3949498e+32    4.3949498e+32    0.0000000e+00    0.0000000e+00
3226    1.4800107e+02    1.4839531e+02    1.4879167e+02    4.3997615e+32    4.3997615e+32    0.0000000e+00    0.0000000e+00
3227    1.4879167e+02    1.4918802e+02    1.4958647e+02    4.4045230e+32    4.4045230e+32    0.0000000e+00    0.0000000e+00
3228    1.4958647e+02    1.4998494e+02    1.5038554e+02    4.4090658e+32    4.4090658e+32    0.0000000e+00    0.0000000e+00
3229    1.5038554e+02    1.5078613e+02    1.5118889e+02    4.4135677e+32    4.4135677e+32    0.0000000e+00    0.0000000e+00
3230    1.5118889e+02    1.5159161e+02    1.5199651e+02    4.4178660e+32    4.4178660e+32    0.0000000e+00    0.0000000e+00
3231    1.5199651e+02    1.5240138e+02    1.5280844e+02    4.4221458e+32    4.4221458e+32    0.0000000e+00    0.0000000e+00
3232    1.5280844e+02    1.5321550e+02    1.5362471e+02    4.4261691e+32    4.4261691e+32    0.0000000e+00    0.0000000e+00
3233    1.5362471e+02    1.5403395e+02    1.5444536e+02    4.4301503e+32    4.4301503e+32    0.0000000e+00    0.0000000e+00
3234    1.5444536e+02    1.5485677e+02    1.5527037e+02    4.4339206e+32    4.4339206e+32    0.0000000e+00    0.0000000e+00
3235    1.5527037e+02    1.5568399e+02    1.5609979e+02    4.4376336e+32    4.4376336e+32    0.0000000e+00    0.0000000e+00
3236    1.5609979e+02    1.5651562e+02    1.5693365e+02    4.4411729e+32    4.4411729e+32    0.0000000e+00    0.0000000e+00
3237    1.5693365e+02    1.5735170e+02    1.5777197e+02    4.4445680e+32    4.4445680e+32    0.0000000e+00    0.0000000e+00
3238    1.5777197e+02    1.5819225e+02    1.5861476e+02    4.4478578e+32    4.4478578e+32    0.0000000e+00    0.0000000e+00
3239    1.5861476e+02    1.5903728e+02    1.5946205e+02    4.4509589e+32    4.4509589e+32    0.0000000e+00    0.0000000e+00
3240    1.5946205e+02    1.5988683e+02    1.6031386e+02    4.4539489e+32    4.4539489e+32    0.0000000e+00    0.0000000e+00
3241    1.6031386e+02    1.6074092e+02    1.6117023e+02    4.4567714e+32    4.4567714e+32    0.0000000e+00    0.0000000e+00
3242    1.6117023e+02    1.6159956e+02    1.6203119e+02    4.4594941e+32    4.4594941e+32    0.0000000e+00    0.0000000e+00
3243    1.6203119e+02    1.6246280e+02    1.6289673e+02    4.4619881e+32    4.4619881e+32    0.0000000e+00    0.0000000e+00
3244    1.6289673e+02    1.6333064e+02    1.6376689e+02    4.4643870e+32    4.4643870e+32    0.0000000e+00    0.0000000e+00
3245    1.6376689e+02    1.6420312e+02    1.6464171e+02    4.4666281e+32    4.4666281e+32    0.0000000e+00    0.0000000e+00
3246    1.6464171e+02    1.6508028e+02    1.6552119e+02    4.4687210e+32    4.4687210e+32    0.0000000e+00    0.0000000e+00
3247    1.6552119e+02    1.6596210e+02    1.6640536e+02    4.4706587e+32    4.4706587e+32    0.0000000e+00    0.0000000e+00
3248    1.6640536e+02    1.6684865e+02    1.6729428e+02    4.4723868e+32    4.4723868e+32    0.0000000e+00    0.0000000e+00
3249    1.6729428e+02    1.6773991e+02    1.6818794e+02    4.4740217e+32    4.4740217e+32    0.0000000e+00    0.0000000e+00
3250    1.6818794e+02    1.6863596e+02    1.6908636e+02    4.4754720e+32    4.4754720e+32    0.0000000e+00    0.0000000e+00
3251    1.6908636e+02    1.6953677e+02    1.6998959e+02    4.4767297e+32    4.4767297e+32    0.0000000e+00    0.0000000e+00
3252    1.6998959e+02    1.7044241e+02    1.7089766e+02    4.4778783e+32    4.4778783e+32    0.0000000e+00    0.0000000e+00
3253    1.7089766e+02    1.7135289e+02    1.7181056e+02    4.4788427e+32    4.4788427e+32    0.0000000e+00    0.0000000e+00
3254    1.7181056e+02    1.7226823e+02    1.7272835e+02    4.4796566e+32    4.4796566e+32    0.0000000e+00    0.0000000e+00
3255    1.7272835e+02    1.7318846e+02    1.7365102e+02    4.4802087e+32    4.4802087e+32    0.0000000e+00    0.0000000e+00
3256    1.7365102e+02    1.7411360e+02    1.7457863e+02    4.4807182e+32    4.4807182e+32    0.0000000e+00    0.0000000e+00
3257    1.7457863e+02    1.7504369e+02    1.7551122e+02    4.4809572e+32    4.4809572e+32    0.0000000e+00    0.0000000e+00
3258    1.7551122e+02    1.7597873e+02    1.7644876e+02    4.4810946e+32    4.4810946e+32    0.0000000e+00    0.0000000e+00
3259    1.7644876e+02    1.7691878e+02    1.7739131e+02    4.4810408e+32    4.4810408e+32    0.0000000e+00    0.0000000e+00
3260    1.7739131e+02    1.7786385e+02    1.7833891e+02    4.4807433e+32    4.4807433e+32    0.0000000e+00    0.0000000e+00
3261    1.7833891e+02    1.7881398e+02    1.7929156e+02    4.4803681e+32    4.4803681e+32    0.0000000e+00    0.0000000e+00
3262    1.7929156e+02    1.7976917e+02    1.8024930e+02    4.4797367e+32    4.4797367e+32    0.0000000e+00    0.0000000e+00
3263    1.8024930e+02    1.8072946e+02    1.8121217e+02    4.4789603e+32    4.4789603e+32    0.0000000e+00    0.0000000e+00
3264    1.8121217e+02    1.8169489e+02    1.8218016e+02    4.4779978e+32    4.4779978e+32    0.0000000e+00    0.0000000e+00
3265    1.8218016e+02    1.8266547e+02    1.8315334e+02    4.4768798e+32    4.4768798e+32    0.0000000e+00    0.0000000e+00
3266    1.8315334e+02    1.8364124e+02    1.8413171e+02    4.4754770e+32    4.4754770e+32    0.0000000e+00    0.0000000e+00
3267    1.8413171e+02    1.8462221e+02    1.8511533e+02    4.4739907e+32    4.4739907e+32    0.0000000e+00    0.0000000e+00
3268    1.8511533e+02    1.8560843e+02    1.8610417e+02    4.4722437e+32    4.4722437e+32    0.0000000e+00    0.0000000e+00
3269    1.8610417e+02    1.8659991e+02    1.8709831e+02    4.4703763e+32    4.4703763e+32    0.0000000e+00    0.0000000e+00
3270    1.8709831e+02    1.8759669e+02    1.8809776e+02    4.4682657e+32    4.4682657e+32    0.0000000e+00    0.0000000e+00
3271    1.8809776e+02    1.8859880e+02    1.8910254e+02    4.4660207e+32    4.4660207e+32    0.0000000e+00    0.0000000e+00
3272    1.8910254e+02    1.8960626e+02    1.9011269e+02    4.4634694e+32    4.4634694e+32    0.0000000e+00    0.0000000e+00
3273    1.9011269e+02    1.9061911e+02    1.9112825e+02    4.4608326e+32    4.4608326e+32    0.0000000e+00    0.0000000e+00
3274    1.9112825e+02    1.9163736e+02    1.9214922e+02    4.4579381e+32    4.4579381e+32    0.0000000e+00    0.0000000e+00
3275    1.9214922e+02    1.9266106e+02    1.9317564e+02    4.4548974e+32    4.4548974e+32    0.0000000e+00    0.0000000e+00
3276    1.9317564e+02    1.9369022e+02    1.9420755e+02    4.4515736e+32    4.4515736e+32    0.0000000e+00    0.0000000e+00
3277    1.9420755e+02    1.9472488e+02    1.9524496e+02    4.4481507e+32    4.4481507e+32    0.0000000e+00    0.0000000e+00
3278    1.9524496e+02    1.9576508e+02    1.9628793e+02    4.4444601e+32    4.4444601e+32    0.0000000e+00    0.0000000e+00
3279    1.9628793e+02    1.9681081e+02    1.9733647e+02    4.4405617e+32    4.4405617e+32    0.0000000e+00    0.0000000e+00
3280    1.9733647e+02    1.9786214e+02    1.9839059e+02    4.4364533e+32    4.4364533e+32    0.0000000e+00    0.0000000e+00
3281    1.9839059e+02    1.9891908e+02    1.9945036e+02    4.4321631e+32    4.4321631e+32    0.0000000e+00    0.0000000e+00
3282    1.9945036e+02    1.9998167e+02    2.0051581e+02    4.4276871e+32    4.4276871e+32    0.0000000e+00    0.0000000e+00
3283    2.0051581e+02    2.0104994e+02    2.0158693e+02    4.4229420e+32    4.4229420e+32    0.0000000e+00    0.0000000e+00
3284    2.0158693e+02    2.0212390e+02    2.0266377e+02    4.4180436e+32    4.4180436e+32    0.0000000e+00    0.0000000e+00
3285    2.0266377e+02    2.0320363e+02    2.0374637e+02    4.4128957e+32    4.4128957e+32    0.0000000e+00    0.0000000e+00
3286    2.0374637e+02    2.0428909e+02    2.0483473e+02    4.4075513e+32    4.4075513e+32    0.0000000e+00    0.0000000e+00
3287    2.0483473e+02    2.0538037e+02    2.0592894e+02    4.4020026e+32    4.4020026e+32    0.0000000e+00    0.0000000e+00
3288    2.0592894e+02    2.0647748e+02    2.0702898e+02    4.3962555e+32    4.3962555e+32    0.0000000e+00    0.0000000e+00
3289    2.0702898e+02    2.0758046e+02    2.0813489e+02    4.3902495e+32    4.3902495e+32    0.0000000e+00    0.0000000e+00
3290    2.0813489e+02    2.0868930e+02    2.0924670e+02    4.3840525e+32    4.3840525e+32    0.0000000e+00    0.0000000e+00
3291    2.0924670e+02    2.0980408e+02    2.1036446e+02    4.3776190e+32    4.3776190e+32    0.0000000e+00    0.0000000e+00
3292    2.1036446e+02    2.1092482e+02    2.1148819e+02    4.3709597e+32    4.3709597e+32    0.0000000e+00    0.0000000e+00
3293    2.1148819e+02    2.1205154e+02    2.1261792e+02    4.3641704e+32    4.3641704e+32    0.0000000e+00    0.0000000e+00
3294    2.1261792e+02    2.1318428e+02    2.1375368e+02    4.3570112e+32    4.3570112e+32    0.0000000e+00    0.0000000e+00
3295    2.1375368e+02    2.1432307e+02    2.1489552e+02    4.3497391e+32    4.3497391e+32    0.0000000e+00    0.0000000e+00
3296    2.1489552e+02    2.1546796e+02    2.1604346e+02    4.3422596e+32    4.3422596e+32    0.0000000e+00    0.0000000e+00
3297    2.1604346e+02    2.1661894e+02    2.1719753e+02    4.3344888e+32    4.3344888e+32    0.0000000e+00    0.0000000e+00
3298    2.1719753e+02    2.1777609e+02    2.1835774e+02    4.3265730e+32    4.3265730e+32    0.0000000e+00    0.0000000e+00
3299    2.1835774e+02    2.1893942e+02    2.1952419e+02    4.3183372e+32    4.3183372e+32    0.0000000e+00    0.0000000e+00
3300    2.1952419e+02    2.2010895e+02    2.2069684e+02    4.3099544e+32    4.3099544e+32    0.0000000e+00    0.0000000e+00
3301    2.2069684e+02    2.2128474e+02    2.2187576e+02    4.3013283e+32    4.3013283e+32    0.0000000e+00    0.0000000e+00
3302    2.2187576e+02    2.2246680e+02    2.2306099e+02    4.2924294e+32    4.2924294e+32    0.0000000e+00    0.0000000e+00
3303    2.2306099e+02    2.2365517e+02    2.2425255e+02    4.2834021e+32    4.2834021e+32    0.0000000e+00    0.0000000e+00
3304    2.2425255e+02    2.2484990e+02    2.2545045e+02    4.2740615e+32    4.2740615e+32    0.0000000e+00    0.0000000e+00
3305    2.2545045e+02    2.2605101e+02    2.2665477e+02    4.2645433e+32    4.2645433e+32    0.0000000e+00    0.0000000e+00
