Spectra extracted from: /Users/belmont/Recherche/codes/BELM/belm/simu000/BSC_avecinduit.txt
At local time: 19:03:04,  08/12/2021
Author: belmont
 
PARAMETERS:-----------------------------------
time      = 0.00e+00
Rcm       = 6.03e+05
tau       = 6.82e+00
lb        = 0.00e+00
beta      = ********
lth       = 9.49e+00
lc        = 0.00e+00
Tp        = 1.00e+06
pinj      = 2.12e-01
lnth      = 0.00e+00
p1        = 8.31e-01
p2        = 1.00e+03
gamma_inj = 5.00e+00
linjw     = 0.00e+00
kTin      = 1.00e+00
kTout     = 1.00e-10
linjem    = 0.00e+00
linjep    = 0.00e+00
lslh      = 0.00e+00
lh        = 0.00e+00
llll      = 0.00e+00
lblh      = 0.00e+00
lnthlh    = 0.00e+00
par3      = 0.00e+00
y         = 0.00e+00
rr        = 0.00e+00
qsto      = 1.67e+00
lsto      = 0.00e+00
lstotot   = 0.00e+00
tau_inj   = 0.00e+00
kTin_inj  = 0.00e+00
pinj_inj  = 0.00e+00
 
PHOTON DISTRIBUTIONS:-------------------------
 #bin     Emin(keV)         E(keV)          Emax(keV)        SPECTRUM         Compton          Brems ep         Error           
-----------------------------------------------
3509    6.6843036e+02    6.7021094e+02    6.7200104e+02    1.0603509e+35    1.0585999e+35    1.7510244e+32    6.1594387e+26
3510    6.7200104e+02    6.7379108e+02    6.7559070e+02    1.0449714e+35    1.0432458e+35    1.7255203e+32    3.0183852e+27
3511    6.7559070e+02    6.7739038e+02    6.7919965e+02    1.0296025e+35    1.0279032e+35    1.6993174e+32    6.2921077e+26
3512    6.7919965e+02    6.8100891e+02    6.8282776e+02    1.0142631e+35    1.0125907e+35    1.6723684e+32    3.1412128e+27
3513    6.8282776e+02    6.8464673e+02    6.8647534e+02    9.9903772e+34    9.9739314e+34    1.6446190e+32    4.2071790e+27
3514    6.8647534e+02    6.8830396e+02    6.9014233e+02    9.8380986e+34    9.8219391e+34    1.6160067e+32    2.3623596e+27
3515    6.9014233e+02    6.9198071e+02    6.9382898e+02    9.6869323e+34    9.6710679e+34    1.5864575e+32    2.1986417e+27
3516    6.9382898e+02    6.9567719e+02    6.9753528e+02    9.5364691e+34    9.5209097e+34    1.5558842e+32    2.0009802e+27
3517    6.9753528e+02    6.9939343e+02    7.0126141e+02    9.3867279e+34    9.3714854e+34    1.5241820e+32    2.1342069e+26
3518    7.0126141e+02    7.0312946e+02    7.0500739e+02    9.2372956e+34    9.2223819e+34    1.4912225e+32    5.9268043e+27
3519    7.0500739e+02    7.0688538e+02    7.0877344e+02    9.0893628e+34    9.0747937e+34    1.4568461e+32    1.9517762e+27
3520    7.0877344e+02    7.1066144e+02    7.1255957e+02    8.9420994e+34    8.9278909e+34    1.4208513e+32    8.3944004e+26
3521    7.1255957e+02    7.1445770e+02    7.1636597e+02    8.7952906e+34    8.7814604e+34    1.3829750e+32    1.6650486e+27
3522    7.1636597e+02    7.1827423e+02    7.2019263e+02    8.6492929e+34    8.6358638e+34    1.3428624e+32    2.9048522e+27
3523    7.2019263e+02    7.2211115e+02    7.2403979e+02    8.5044599e+34    8.4914596e+34    1.3000177e+32    1.4842355e+27
3524    7.2403979e+02    7.2596851e+02    7.2790753e+02    8.3600963e+34    8.3475584e+34    1.2537057e+32    4.0843087e+27
3525    7.2790753e+02    7.2984644e+02    7.3179584e+02    8.2167671e+34    8.2047398e+34    1.2027523e+32    2.4347810e+26
3526    7.3179584e+02    7.3374518e+02    7.3570496e+02    8.0743163e+34    8.0628654e+34    1.1450508e+32    2.5279772e+27
3527    7.3570496e+02    7.3766473e+02    7.3963495e+02    7.9324682e+34    7.9217085e+34    1.0759702e+32    1.3227511e+27
3528    7.3963495e+02    7.4160522e+02    7.4358594e+02    7.7919422e+34    7.7821620e+34    9.7799323e+31    2.7538279e+27
3529    7.4358594e+02    7.4556677e+02    7.4755811e+02    7.6518579e+34    7.6436989e+34    8.1590075e+31    7.4491539e+26
3530    7.4755811e+02    7.4954944e+02    7.5155139e+02    7.5131101e+34    7.5050719e+34    8.0382309e+31    1.2081340e+27
3531    7.5155139e+02    7.5355334e+02    7.5556604e+02    7.3752511e+34    7.3672981e+34    7.9533286e+31    4.1882305e+27
3532    7.5556604e+02    7.5757874e+02    7.5960211e+02    7.2388970e+34    7.2310301e+34    7.8666399e+31    5.1810712e+27
3533    7.5960211e+02    7.6162555e+02    7.6365979e+02    7.1036901e+34    7.0959124e+34    7.7780991e+31    6.2067524e+26
3534    7.6365979e+02    7.6569403e+02    7.6773914e+02    6.9692414e+34    6.9615533e+34    7.6876439e+31    3.3254264e+27
3535    7.6773914e+02    7.6978430e+02    7.7184033e+02    6.8364511e+34    6.8288561e+34    7.5951998e+31    1.0464805e+27
3536    7.7184033e+02    7.7389630e+02    7.7596332e+02    6.7047318e+34    6.6972304e+34    7.5006850e+31    5.6617556e+27
3537    7.7596332e+02    7.7803033e+02    7.8010834e+02    6.5740390e+34    6.5666351e+34    7.4040164e+31    1.3394202e+27
3538    7.8010834e+02    7.8218646e+02    7.8427551e+02    6.4452323e+34    6.4379275e+34    7.3050963e+31    2.2817036e+27
3539    7.8427551e+02    7.8636469e+02    7.8846503e+02    6.3179448e+34    6.3107415e+34    7.2038202e+31    2.8072019e+27
3540    7.8846503e+02    7.9056537e+02    7.9267688e+02    6.1914209e+34    6.1843206e+34    7.1000750e+31    4.5837872e+27
3541    7.9267688e+02    7.9478839e+02    7.9691119e+02    6.0661295e+34    6.0591361e+34    6.9937292e+31    9.1214110e+26
3542    7.9691119e+02    7.9903406e+02    8.0116815e+02    5.9430926e+34    5.9362082e+34    6.8846410e+31    4.5763989e+26
3543    8.0116815e+02    8.0330231e+02    8.0544788e+02    5.8211917e+34    5.8144187e+34    6.7726466e+31    4.5047584e+27
3544    8.0544788e+02    8.0759344e+02    8.0975043e+02    5.7003044e+34    5.6936467e+34    6.6575666e+31    6.8430728e+26
3545    8.0975043e+02    8.1190747e+02    8.1407599e+02    5.5807570e+34    5.5742182e+34    6.5391890e+31    2.6843758e+27
3546    8.1407599e+02    8.1624457e+02    8.1842468e+02    5.4629819e+34    5.4565649e+34    6.4172752e+31    2.1455888e+26
3547    8.1842468e+02    8.2060480e+02    8.2279651e+02    5.3460411e+34    5.3397494e+34    6.2915474e+31    3.4277437e+26
3548    8.2279651e+02    8.2498828e+02    8.2719171e+02    5.2304759e+34    5.2243144e+34    6.1616787e+31    6.0804844e+26
3549    8.2719171e+02    8.2939520e+02    8.3161041e+02    5.1166746e+34    5.1106473e+34    6.0272854e+31    1.6435960e+27
3550    8.3161041e+02    8.3382568e+02    8.3605280e+02    5.0031144e+34    4.9972267e+34    5.8879030e+31    2.2751251e+26
3551    8.3605280e+02    8.3827985e+02    8.4051886e+02    4.8917919e+34    4.8860488e+34    5.7429673e+31    1.5293478e+27
3552    8.4051886e+02    8.4275781e+02    8.4500873e+02    4.7813107e+34    4.7757191e+34    5.5917781e+31    1.2653593e+27
3553    8.4500873e+02    8.4725964e+02    8.4952264e+02    4.6723502e+34    4.6669166e+34    5.4334494e+31    8.7622389e+26
3554    8.4952264e+02    8.5178558e+02    8.5406061e+02    4.5648945e+34    4.5596278e+34    5.2668294e+31    6.6703412e+26
3555    8.5406061e+02    8.5633569e+02    8.5862280e+02    4.4587377e+34    4.4536473e+34    5.0903746e+31    4.3421732e+26
3556    8.5862280e+02    8.6091003e+02    8.6320947e+02    4.3540124e+34    4.3491106e+34    4.9019316e+31    3.0104853e+27
3557    8.6320947e+02    8.6550891e+02    8.6782056e+02    4.2510232e+34    4.2463250e+34    4.6983359e+31    7.0037362e+25
3558    8.6782056e+02    8.7013226e+02    8.7245636e+02    4.1494336e+34    4.1449590e+34    4.4745788e+31    2.5522868e+27
3559    8.7245636e+02    8.7478040e+02    8.7711682e+02    4.0496609e+34    4.0454392e+34    4.2218248e+31    2.4762833e+27
3560    8.7711682e+02    8.7945331e+02    8.8180225e+02    3.9511357e+34    3.9472144e+34    3.9212699e+31    2.6916251e+26
3561    8.8180225e+02    8.8415118e+02    8.8651263e+02    3.8546058e+34    3.8510958e+34    3.5101422e+31    9.7855299e+26
3562    8.8651263e+02    8.8887421e+02    8.9124823e+02    3.7595278e+34    3.7567531e+34    2.7750721e+31    2.4418094e+27
3563    8.9124823e+02    8.9362238e+02    8.9600916e+02    3.6661800e+34    3.6635050e+34    2.6750583e+31    5.1640642e+26
3564    8.9600916e+02    8.9839594e+02    9.0079547e+02    3.5744662e+34    3.5718229e+34    2.6434665e+31    1.1968946e+27
3565    9.0079547e+02    9.0319501e+02    9.0560736e+02    3.4843860e+34    3.4817747e+34    2.6111869e+31    5.1481775e+26
3566    9.0560736e+02    9.0801971e+02    9.1044495e+02    3.3959193e+34    3.3933412e+34    2.5781941e+31    4.4110500e+26
3567    9.1044495e+02    9.1287024e+02    9.1530841e+02    3.3088592e+34    3.3063148e+34    2.5444603e+31    8.0292722e+26
3568    9.1530841e+02    9.1774658e+02    9.2019781e+02    3.2232757e+34    3.2207659e+34    2.5099553e+31    1.4108780e+27
3569    9.2019781e+02    9.2264905e+02    9.2511334e+02    3.1391453e+34    3.1366707e+34    2.4746467e+31    2.2329481e+26
3570    9.2511334e+02    9.2757770e+02    9.3005511e+02    3.0562618e+34    3.0538233e+34    2.4384982e+31    1.5418207e+26
3571    9.3005511e+02    9.3253265e+02    9.3502338e+02    2.9749021e+34    2.9725008e+34    2.4014702e+31    1.8067674e+25
3572    9.3502338e+02    9.3751404e+02    9.4001807e+02    2.8947720e+34    2.8924085e+34    2.3635194e+31    1.3787219e+27
3573    9.4001807e+02    9.4252209e+02    9.4503949e+02    2.8159548e+34    2.8136302e+34    2.3245968e+31    7.8672264e+26
3574    9.4503949e+02    9.4755682e+02    9.5008771e+02    2.7385937e+34    2.7363092e+34    2.2846478e+31    1.7721822e+26
3575    9.5008771e+02    9.5261853e+02    9.5516290e+02    2.6623086e+34    2.6600653e+34    2.2436113e+31    1.5154207e+27
3576    9.5516290e+02    9.5770728e+02    9.6026526e+02    2.5878213e+34    2.5856200e+34    2.2014189e+31    2.9299139e+26
3577    9.6026526e+02    9.6282312e+02    9.6539478e+02    2.5144246e+34    2.5122664e+34    2.1579909e+31    1.6973304e+27
3578    9.6539478e+02    9.6796637e+02    9.7055176e+02    2.4422730e+34    2.4401598e+34    2.1132369e+31    1.7520127e+26
3579    9.7055176e+02    9.7313708e+02    9.7573627e+02    2.3718854e+34    2.3698186e+34    2.0670513e+31    1.6478097e+27
3580    9.7573627e+02    9.7833545e+02    9.8094849e+02    2.3026328e+34    2.3006138e+34    2.0193114e+31    2.8337702e+26
3581    9.8094849e+02    9.8356152e+02    9.8618854e+02    2.2352315e+34    2.2332614e+34    1.9698704e+31    3.7309008e+26
3582    9.8618854e+02    9.8881555e+02    9.9145660e+02    2.1689611e+34    2.1670425e+34    1.9185528e+31    9.0018348e+26
3583    9.9145660e+02    9.9409766e+02    9.9675281e+02    2.1046370e+34    2.1027719e+34    1.8651444e+31    1.9762097e+26
3584    9.9675281e+02    9.9940790e+02    1.0020773e+03    2.0416220e+34    2.0398127e+34    1.8093788e+31    7.0945868e+26
3585    1.0020773e+03    1.0047466e+03    1.0074302e+03    1.9800721e+34    1.9783212e+34    1.7509187e+31    4.8634136e+26
3586    1.0074302e+03    1.0101138e+03    1.0128116e+03    1.9202733e+34    1.9185840e+34    1.6893242e+31    5.4587350e+26
3587    1.0128116e+03    1.0155096e+03    1.0182220e+03    1.8616754e+34    1.8600512e+34    1.6240051e+31    1.2440505e+27
3588    1.0182220e+03    1.0209343e+03    1.0236611e+03    1.8047061e+34    1.8031519e+34    1.5541351e+31    7.7012648e+26
3589    1.0236611e+03    1.0263879e+03    1.0291293e+03    1.7489192e+34    1.7474408e+34    1.4784950e+31    5.3350921e+26
3590    1.0291293e+03    1.0318707e+03    1.0346267e+03    1.6946061e+34    1.6932109e+34    1.3951457e+31    7.1896572e+25
3591    1.0346267e+03    1.0373828e+03    1.0401536e+03    1.6413608e+34    1.6400602e+34    1.3006394e+31    2.5573099e+26
3592    1.0401536e+03    1.0429243e+03    1.0457098e+03    1.5894199e+34    1.5882324e+34    1.1875368e+31    2.3869674e+26
3593    1.0457098e+03    1.0484954e+03    1.0512959e+03    1.5385845e+34    1.5375548e+34    1.0298149e+31    1.2469533e+27
3594    1.0512959e+03    1.0540963e+03    1.0569116e+03    1.4888691e+34    1.4881105e+34    7.5861854e+30    9.2341036e+26
3595    1.0569116e+03    1.0597271e+03    1.0625576e+03    1.4402103e+34    1.4394780e+34    7.3206207e+30    9.4715575e+26
3596    1.0625576e+03    1.0653879e+03    1.0682335e+03    1.3927324e+34    1.3920098e+34    7.2251083e+30    1.8571217e+26
3597    1.0682335e+03    1.0710791e+03    1.0739398e+03    1.3463096e+34    1.3455969e+34    7.1274126e+30    5.2213804e+26
3598    1.0739398e+03    1.0768005e+03    1.0796766e+03    1.3008405e+34    1.3001377e+34    7.0274489e+30    2.1831964e+25
3599    1.0796766e+03    1.0825527e+03    1.0854441e+03    1.2565824e+34    1.2558899e+34    6.9251260e+30    2.1304943e+25
3600    1.0854441e+03    1.0883354e+03    1.0912424e+03    1.2133470e+34    1.2126650e+34    6.8203370e+30    1.8764613e+26
3601    1.0912424e+03    1.0941492e+03    1.0970715e+03    1.1711471e+34    1.1704758e+34    6.7129735e+30    6.3736923e+25
3602    1.0970715e+03    1.0999939e+03    1.1029319e+03    1.1300678e+34    1.1294075e+34    6.6029123e+30    9.9771964e+25
3603    1.1029319e+03    1.1058699e+03    1.1088235e+03    1.0901699e+34    1.0895208e+34    6.4900155e+30    2.7393740e+25
3604    1.1088235e+03    1.1117772e+03    1.1147467e+03    1.0513850e+34    1.0507474e+34    6.3741345e+30    4.7349103e+26
3605    1.1147467e+03    1.1177162e+03    1.1207015e+03    1.0136808e+34    1.0130552e+34    6.2551007e+30    8.0301278e+25
3606    1.1207015e+03    1.1236869e+03    1.1266881e+03    9.7713263e+33    9.7651935e+33    6.1327229e+30    2.5906093e+26
3607    1.1266881e+03    1.1296895e+03    1.1327067e+03    9.4177378e+33    9.4117313e+33    6.0067867e+30    3.8736816e+26
3608    1.1327067e+03    1.1357240e+03    1.1387573e+03    9.0758268e+33    9.0699503e+33    5.8770472e+30    1.1766468e+26
3609    1.1387573e+03    1.1417908e+03    1.1448405e+03    8.7446258e+33    8.7388830e+33    5.7432233e+30    9.2685426e+25
3610    1.1448405e+03    1.1478901e+03    1.1509559e+03    8.4248040e+33    8.4191993e+33    5.6049887e+30    7.4001567e+25
3611    1.1509559e+03    1.1540219e+03    1.1571042e+03    8.1151395e+33    8.1096783e+33    5.4619589e+30    6.5153170e+26
3612    1.1571042e+03    1.1601864e+03    1.1632853e+03    7.8146884e+33    7.8093751e+33    5.3136793e+30    5.9427669e+26
3613    1.1632853e+03    1.1663840e+03    1.1694993e+03    7.5242126e+33    7.5190528e+33    5.1596035e+30    1.0113764e+26
3614    1.1694993e+03    1.1726146e+03    1.1757466e+03    7.2425428e+33    7.2375440e+33    4.9990609e+30    1.6739253e+26
3615    1.1757466e+03    1.1788784e+03    1.1820272e+03    6.9687773e+33    6.9639457e+33    4.8312185e+30    2.6934358e+26
3616    1.1820272e+03    1.1851758e+03    1.1883413e+03    6.7033098e+33    6.6986545e+33    4.6550163e+30    1.0579077e+26
3617    1.1883413e+03    1.1915070e+03    1.1946893e+03    6.4444689e+33    6.4399999e+33    4.4690705e+30    2.0647400e+26
3618    1.1946893e+03    1.1978717e+03    1.2010710e+03    6.1940689e+33    6.1897980e+33    4.2715088e+30    9.7821447e+24
3619    1.2010710e+03    1.2042705e+03    1.2074869e+03    5.9500406e+33    5.9459814e+33    4.0597035e+30    3.7334945e+26
3620    1.2074869e+03    1.2107035e+03    1.2139373e+03    5.7126284e+33    5.7087989e+33    3.8297371e+30    2.0580499e+26
3621    1.2139373e+03    1.2171709e+03    1.2204219e+03    5.4825158e+33    5.4789406e+33    3.5753174e+30    3.3377731e+26
3622    1.2204219e+03    1.2236729e+03    1.2269410e+03    5.2584734e+33    5.2551885e+33    3.2850549e+30    1.9711318e+26
3623    1.2269410e+03    1.2302095e+03    1.2334952e+03    5.0417640e+33    5.0388304e+33    2.9335652e+30    2.7021846e+24
3624    1.2334952e+03    1.2367810e+03    1.2400844e+03    4.8307658e+33    4.8283471e+33    2.4190373e+30    1.6486101e+26
3625    1.2400844e+03    1.2433876e+03    1.2467086e+03    4.6275130e+33    4.6258796e+33    1.6335228e+30    2.4090649e+26
3626    1.2467086e+03    1.2500297e+03    1.2533683e+03    4.4303884e+33    4.4287837e+33    1.6049891e+30    4.4119366e+26
3627    1.2533683e+03    1.2567070e+03    1.2600636e+03    4.2409929e+33    4.2394108e+33    1.5821460e+30    4.7552819e+25
3628    1.2600636e+03    1.2634202e+03    1.2667947e+03    4.0581321e+33    4.0565735e+33    1.5587501e+30    3.1868743e+25
3629    1.2667947e+03    1.2701691e+03    1.2735616e+03    3.8827587e+33    3.8812240e+33    1.5347792e+30    1.2334122e+26
3630    1.2735616e+03    1.2769542e+03    1.2803647e+03    3.7140761e+33    3.7125658e+33    1.5102078e+30    3.7584017e+25
3631    1.2803647e+03    1.2837754e+03    1.2872042e+03    3.5529130e+33    3.5514281e+33    1.4850084e+30    2.4611051e+25
3632    1.2872042e+03    1.2906331e+03    1.2940803e+03    3.3982135e+33    3.3967543e+33    1.4591503e+30    6.6107186e+25
3633    1.2940803e+03    1.2975273e+03    1.3009930e+03    3.2496511e+33    3.2482185e+33    1.4326011e+30    1.3827632e+26
3634    1.3009930e+03    1.3044586e+03    1.3079426e+03    3.1076810e+33    3.1062757e+33    1.4053234e+30    5.6621151e+25
3635    1.3079426e+03    1.3114268e+03    1.3149294e+03    2.9716345e+33    2.9702573e+33    1.3772757e+30    5.7227692e+24
3636    1.3149294e+03    1.3184323e+03    1.3219536e+03    2.8406441e+33    2.8392956e+33    1.3484121e+30    1.5659318e+25
3637    1.3219536e+03    1.3254751e+03    1.3290153e+03    2.7150455e+33    2.7137270e+33    1.3186798e+30    2.2557131e+26
3638    1.3290153e+03    1.3325554e+03    1.3361146e+03    2.5941782e+33    2.5928902e+33    1.2880190e+30    8.2144718e+24
3639    1.3361146e+03    1.3396737e+03    1.3432520e+03    2.4776389e+33    2.4763825e+33    1.2563615e+30    4.5008109e+25
3640    1.3432520e+03    1.3468301e+03    1.3504274e+03    2.3653059e+33    2.3640822e+33    1.2236274e+30    1.7371683e+25
3641    1.3504274e+03    1.3540247e+03    1.3576411e+03    2.2569216e+33    2.2557318e+33    1.1897231e+30    1.0095718e+26
3642    1.3576411e+03    1.3612576e+03    1.3648933e+03    2.1522590e+33    2.1511045e+33    1.1545375e+30    1.5339633e+25
3643    1.3648933e+03    1.3685292e+03    1.3721843e+03    2.0512021e+33    2.0500843e+33    1.1179375e+30    7.6683779e+25
3644    1.3721843e+03    1.3758396e+03    1.3795144e+03    1.9536661e+33    1.9525863e+33    1.0797589e+30    5.0389919e+25
3645    1.3795144e+03    1.3831891e+03    1.3868835e+03    1.8594526e+33    1.8584128e+33    1.0397983e+30    6.2109399e+25
3646    1.3868835e+03    1.3905778e+03    1.3942920e+03    1.7685464e+33    1.7675486e+33    9.9779569e+29    1.1064045e+25
3647    1.3942920e+03    1.3980061e+03    1.4017400e+03    1.6810673e+33    1.6801141e+33    9.5341089e+29    1.3982173e+26
3648    1.4017400e+03    1.4054739e+03    1.4092279e+03    1.5968241e+33    1.5959179e+33    9.0618284e+29    6.2523665e+24
3649    1.4092279e+03    1.4129818e+03    1.4167557e+03    1.5159167e+33    1.5150611e+33    8.5546077e+29    3.9617422e+25
3650    1.4167557e+03    1.4205297e+03    1.4243239e+03    1.4384483e+33    1.4376479e+33    8.0027013e+29    2.6203228e+24
3651    1.4243239e+03    1.4281179e+03    1.4319323e+03    1.3643750e+33    1.3636358e+33    7.3903305e+29    5.9092254e+25
3652    1.4319323e+03    1.4357467e+03    1.4395814e+03    1.2938306e+33    1.2931618e+33    6.6885914e+29    5.3953494e+25
3653    1.4395814e+03    1.4434161e+03    1.4472715e+03    1.2267313e+33    1.2261482e+33    5.8315918e+29    3.0858887e+24
3654    1.4472715e+03    1.4511267e+03    1.4550026e+03    1.1631111e+33    1.1626613e+33    4.4976045e+29    3.4180223e+24
3655    1.4550026e+03    1.4588783e+03    1.4627748e+03    1.1027667e+33    1.1024888e+33    2.7787056e+29    3.8216918e+24
3656    1.4627748e+03    1.4666713e+03    1.4705886e+03    1.0457333e+33    1.0454596e+33    2.7378488e+29    4.5827808e+24
3657    1.4705886e+03    1.4745061e+03    1.4784443e+03    9.9182340e+32    9.9155384e+32    2.6959605e+29    1.0785648e+25
3658    1.4784443e+03    1.4823826e+03    1.4863419e+03    9.4066336e+32    9.4039813e+32    2.6529949e+29    3.9993302e+25
3659    1.4863419e+03    1.4903013e+03    1.4942816e+03    8.9195383e+32    8.9169293e+32    2.6089063e+29    1.1806568e+25
3660    1.4942816e+03    1.4982621e+03    1.5022639e+03    8.4576930e+32    8.4551297e+32    2.5636428e+29    3.5981308e+25
3661    1.5022639e+03    1.5062656e+03    1.5102887e+03    8.0164834e+32    8.0139666e+32    2.5171485e+29    5.6621647e+24
3662    1.5102887e+03    1.5143119e+03    1.5183564e+03    7.5980055e+32    7.5955359e+32    2.4693608e+29    8.6074915e+23
3663    1.5183564e+03    1.5224010e+03    1.5264673e+03    7.1966429e+32    7.1942228e+32    2.4202111e+29    8.6996964e+23
3664    1.5264673e+03    1.5305334e+03    1.5346213e+03    6.8122827e+32    6.8099128e+32    2.3696234e+29    1.1050522e+25
3665    1.5346213e+03    1.5387092e+03    1.5428190e+03    6.4461975e+32    6.4438798e+32    2.3175123e+29    1.1529186e+25
3666    1.5428190e+03    1.5469287e+03    1.5510604e+03    6.0939618e+32    6.0916979e+32    2.2637808e+29    1.1409923e+25
3667    1.5510604e+03    1.5551921e+03    1.5593459e+03    5.7562030e+32    5.7539952e+32    2.2083189e+29    3.0228949e+25
3668    1.5593459e+03    1.5634998e+03    1.5676758e+03    5.4330179e+32    5.4308669e+32    2.1510013e+29    8.6549639e+24
3669    1.5676758e+03    1.5718517e+03    1.5760499e+03    5.1228655e+32    5.1207738e+32    2.0916819e+29    1.4086518e+25
3670    1.5760499e+03    1.5802483e+03    1.5844689e+03    4.8255723e+32    4.8235417e+32    2.0301903e+29    5.0907632e+25
3671    1.5844689e+03    1.5886896e+03    1.5929329e+03    4.5413854e+32    4.5394194e+32    1.9663235e+29    3.9495489e+25
3672    1.5929329e+03    1.5971761e+03    1.6014421e+03    4.2702459e+32    4.2683457e+32    1.8998392e+29    2.2799523e+25
3673    1.6014421e+03    1.6057079e+03    1.6099966e+03    4.0118194e+32    4.0099888e+32    1.8304401e+29    1.3601309e+24
3674    1.6099966e+03    1.6142854e+03    1.6185969e+03    3.7667022e+32    3.7649447e+32    1.7577568e+29    3.4764068e+24
3675    1.6185969e+03    1.6229086e+03    1.6272433e+03    3.5348291e+32    3.5331474e+32    1.6813196e+29    1.5230257e+24
3676    1.6272433e+03    1.6315779e+03    1.6359357e+03    3.3168766e+32    3.3152762e+32    1.6005137e+29    1.0667361e+25
3677    1.6359357e+03    1.6402935e+03    1.6446746e+03    3.1119768e+32    3.1104621e+32    1.5145092e+29    1.2050861e+25
3678    1.6446746e+03    1.6490557e+03    1.6534602e+03    2.9203814e+32    2.9189593e+32    1.4221362e+29    4.3174685e+24
3679    1.6534602e+03    1.6578646e+03    1.6622926e+03    2.7413472e+32    2.7400255e+32    1.3216514e+29    3.8339379e+24
3680    1.6622926e+03    1.6667206e+03    1.6711724e+03    2.5742982e+32    2.5730882e+32    1.2102454e+29    2.1953678e+25
3681    1.6711724e+03    1.6756239e+03    1.6800995e+03    2.4180710e+32    2.4169882e+32    1.0828239e+29    1.4811557e+24
3682    1.6800995e+03    1.6845750e+03    1.6890742e+03    2.2716115e+32    2.2706834e+32    9.2799809e+28    2.6701694e+24
3683    1.6890742e+03    1.6935735e+03    1.6980969e+03    2.1346618e+32    2.1339620e+32    6.9980376e+28    5.3829963e+24
3684    1.6980969e+03    1.7026204e+03    1.7071678e+03    2.0058387e+32    2.0054789e+32    3.5984400e+28    2.7754720e+24
3685    1.7071678e+03    1.7117155e+03    1.7162874e+03    1.8838113e+32    1.8834596e+32    3.5165395e+28    1.0213913e+25
3686    1.7162874e+03    1.7208591e+03    1.7254554e+03    1.7691631e+32    1.7688173e+32    3.4597209e+28    3.7290148e+24
3687    1.7254554e+03    1.7300516e+03    1.7346725e+03    1.6603465e+32    1.6600064e+32    3.4013522e+28    1.3348878e+25
3688    1.7346725e+03    1.7392933e+03    1.7439387e+03    1.5574724e+32    1.5571383e+32    3.3413621e+28    7.7260833e+24
3689    1.7439387e+03    1.7485844e+03    1.7532546e+03    1.4597510e+32    1.4594232e+32    3.2796743e+28    1.7602862e+24
3690    1.7532546e+03    1.7579249e+03    1.7626201e+03    1.3669783e+32    1.3666566e+32    3.2162045e+28    5.1022985e+24
3691    1.7626201e+03    1.7673154e+03    1.7720358e+03    1.2784895e+32    1.2781744e+32    3.1508607e+28    2.7309684e+24
3692    1.7720358e+03    1.7767562e+03    1.7815016e+03    1.1944710e+32    1.1941627e+32    3.0835400e+28    4.5436593e+23
3693    1.7815016e+03    1.7862472e+03    1.7910182e+03    1.1141974e+32    1.1138959e+32    3.0141276e+28    4.7460835e+24
3694    1.7910182e+03    1.7957891e+03    1.8005854e+03    1.0382183e+32    1.0379241e+32    2.9424955e+28    2.8994200e+24
3695    1.8005854e+03    1.8053818e+03    1.8102039e+03    9.6595107e+31    9.6566422e+31    2.8684979e+28    2.6018853e+24
3696    1.8102039e+03    1.8150259e+03    1.8198737e+03    8.9748283e+31    8.9720362e+31    2.7919691e+28    2.8052137e+24
3697    1.8198737e+03    1.8247214e+03    1.8295951e+03    8.3299041e+31    8.3271913e+31    2.7127169e+28    7.8745591e+23
3698    1.8295951e+03    1.8344688e+03    1.8393685e+03    7.7235002e+31    7.7208695e+31    2.6305201e+28    1.8008908e+24
3699    1.8393685e+03    1.8442682e+03    1.8491940e+03    7.1586189e+31    7.1560739e+31    2.5451154e+28    2.5512743e+24
3700    1.8491940e+03    1.8541199e+03    1.8590721e+03    6.6336033e+31    6.6311472e+31    2.4561892e+28    6.4519591e+23
3701    1.8590721e+03    1.8640243e+03    1.8690029e+03    6.1475890e+31    6.1452253e+31    2.3633619e+28    4.0095792e+23
3702    1.8690029e+03    1.8739816e+03    1.8789868e+03    5.7007463e+31    5.6984803e+31    2.2661629e+28    1.9438787e+24
3703    1.8789868e+03    1.8839921e+03    1.8890240e+03    5.2901317e+31    5.2879677e+31    2.1639982e+28    4.4785297e+23
3704    1.8890240e+03    1.8940560e+03    1.8991149e+03    4.9127007e+31    4.9106446e+31    2.0560999e+28    1.3238320e+24
3705    1.8991149e+03    1.9041737e+03    1.9092596e+03    4.5643217e+31    4.5623801e+31    1.9414394e+28    2.7794807e+24
3706    1.9092596e+03    1.9143456e+03    1.9194586e+03    4.2430356e+31    4.2412169e+31    1.8185878e+28    2.1470240e+24
3707    1.9194586e+03    1.9245717e+03    1.9297119e+03    3.9457922e+31    3.9441067e+31    1.6854536e+28    1.1766035e+24
3708    1.9297119e+03    1.9348524e+03    1.9400201e+03    3.6694801e+31    3.6679416e+31    1.5387524e+28    1.5998520e+24
3709    1.9400201e+03    1.9451880e+03    1.9503833e+03    3.4134204e+31    3.4120476e+31    1.3727653e+28    2.3631083e+23
3710    1.9503833e+03    1.9555789e+03    1.9608020e+03    3.1732971e+31    3.1721213e+31    1.1756623e+28    3.3219682e+23
3711    1.9608020e+03    1.9660251e+03    1.9712762e+03    2.9482437e+31    2.9473319e+31    9.1162121e+27    1.1200015e+24
