Spectra extracted from: /Users/belmont/Recherche/codes/BELM/belm/simu_BSC_sansinduit/BSC_sansinduit.txt
At local time: 16:37:44,  07/29/2021
Author: belmont
 
PARAMETERS:-----------------------------------
time      = 0.00e+00
Rcm       = 6.03e+05
tau       = 6.82e+00
lb        = 0.00e+00
beta      = ********
lth       = 9.49e+00
lc        = 0.00e+00
Tp        = 1.00e+06
pinj      = 2.12e-01
lnth      = 0.00e+00
p1        = 8.31e-01
p2        = 1.00e+03
gamma_inj = 5.00e+00
linjw     = 0.00e+00
kTin      = 1.00e+00
kTout     = 1.00e-10
linjem    = 0.00e+00
linjep    = 0.00e+00
lslh      = 0.00e+00
lh        = 0.00e+00
llll      = 0.00e+00
lblh      = 0.00e+00
lnthlh    = 0.00e+00
par3      = 0.00e+00
y         = 0.00e+00
rr        = 0.00e+00
qsto      = 1.67e+00
lsto      = 0.00e+00
lstotot   = 0.00e+00
tau_inj   = 0.00e+00
kTin_inj  = 0.00e+00
pinj_inj  = 0.00e+00
 
PHOTON DISTRIBUTIONS:-------------------------
 #bin     Emin(keV)         E(keV)          Emax(keV)        SPECTRUM         Compton          Brems ep         Error           
-----------------------------------------------
0596    1.2164703e-04    1.2197108e-04    1.2229686e-04    1.3735801e+26   -3.7882444e+26    5.1618247e+26    0.0000000e+00
0597    1.2229686e-04    1.2262263e-04    1.2295014e-04    1.3965272e+26   -3.8580598e+26    5.2545864e+26    4.1930047e+19
0598    1.2295014e-04    1.2327766e-04    1.2360692e-04    1.4198513e+26   -3.9290805e+26    5.3489319e+26    0.0000000e+00
0599    1.2360692e-04    1.2393617e-04    1.2426722e-04    1.4435588e+26   -4.0013294e+26    5.4448878e+26    4.2833178e+19
0600    1.2426722e-04    1.2459823e-04    1.2493102e-04    1.4676563e+26   -4.0748271e+26    5.5424833e+26    0.0000000e+00
0601    1.2493102e-04    1.2526382e-04    1.2559838e-04    1.4921494e+26   -4.1495932e+26    5.6417422e+26    4.3755769e+19
0602    1.2559838e-04    1.2593296e-04    1.2626930e-04    1.5170449e+26   -4.2256510e+26    5.7426961e+26    0.0000000e+00
0603    1.2626930e-04    1.2660566e-04    1.2694382e-04    1.5423495e+26   -4.3030248e+26    5.8453747e+26    4.4698235e+19
0604    1.2694382e-04    1.2728196e-04    1.2762193e-04    1.5680690e+26   -4.3817363e+26    5.9498058e+26    4.5177042e+19
0605    1.2762193e-04    1.2796189e-04    1.2830367e-04    1.5942112e+26   -4.4618121e+26    6.0560229e+26    0.0000000e+00
0606    1.2830367e-04    1.2864542e-04    1.2898904e-04    1.6207822e+26   -4.5432748e+26    6.1640574e+26    0.0000000e+00
0607    1.2898904e-04    1.2933263e-04    1.2967807e-04    1.6477895e+26   -4.6261479e+26    6.2739376e+26    4.6644485e+19
0608    1.2967807e-04    1.3002350e-04    1.3037078e-04    1.6752398e+26   -4.7104551e+26    6.3856946e+26    0.0000000e+00
0609    1.3037078e-04    1.3071808e-04    1.3106721e-04    1.7031401e+26   -4.7962199e+26    6.4993598e+26    0.0000000e+00
0610    1.3106721e-04    1.3141635e-04    1.3176735e-04    1.7314981e+26   -4.8834682e+26    6.6149663e+26    0.0000000e+00
0611    1.3176735e-04    1.3211835e-04    1.3247124e-04    1.7603210e+26   -4.9722247e+26    6.7325458e+26    0.0000000e+00
0612    1.3247124e-04    1.3282411e-04    1.3317885e-04    1.7896162e+26   -5.0625160e+26    6.8521324e+26    0.0000000e+00
0613    1.3317885e-04    1.3353363e-04    1.3389028e-04    1.8193911e+26   -5.1543667e+26    6.9737577e+26    0.0000000e+00
0614    1.3389028e-04    1.3424693e-04    1.3460549e-04    1.8496543e+26   -5.2478069e+26    7.0974615e+26    0.0000000e+00
0615    1.3460549e-04    1.3496405e-04    1.3532453e-04    1.8804128e+26   -5.3428607e+26    7.2232735e+26    0.0000000e+00
0616    1.3532453e-04    1.3568501e-04    1.3604741e-04    1.9116754e+26   -5.4395578e+26    7.3512334e+26    0.0000000e+00
0617    1.3604741e-04    1.3640981e-04    1.3677415e-04    1.9434497e+26   -5.5379254e+26    7.4813752e+26    0.0000000e+00
0618    1.3677415e-04    1.3713849e-04    1.3750479e-04    1.9757439e+26   -5.6379902e+26    7.6137342e+26    5.2444844e+19
0619    1.3750479e-04    1.3787107e-04    1.3823931e-04    2.0085669e+26   -5.7397837e+26    7.7483512e+26    0.0000000e+00
0620    1.3823931e-04    1.3860756e-04    1.3897776e-04    2.0419267e+26   -5.8433342e+26    7.8852615e+26    0.0000000e+00
0621    1.3897776e-04    1.3934796e-04    1.3972016e-04    2.0758320e+26   -5.9486728e+26    8.0245049e+26    0.0000000e+00
0622    1.3972016e-04    1.4009234e-04    1.4046651e-04    2.1102922e+26   -6.0558333e+26    8.1661257e+26    0.0000000e+00
0623    1.4046651e-04    1.4084068e-04    1.4121685e-04    2.1453156e+26   -6.1648465e+26    8.3101623e+26    0.0000000e+00
0624    1.4121685e-04    1.4159303e-04    1.4197122e-04    2.1809115e+26   -6.2757447e+26    8.4566560e+26    5.5907206e+19
0625    1.4197122e-04    1.4234940e-04    1.4272961e-04    2.2170891e+26   -6.3885590e+26    8.6056481e+26    0.0000000e+00
0626    1.4272961e-04    1.4310979e-04    1.4349204e-04    2.2538581e+26   -6.5033207e+26    8.7571793e+26    0.0000000e+00
0627    1.4349204e-04    1.4387428e-04    1.4425855e-04    2.2912277e+26   -6.6200635e+26    8.9112915e+26    0.0000000e+00
0628    1.4425855e-04    1.4464282e-04    1.4502915e-04    2.3292075e+26   -6.7388199e+26    9.0680276e+26    0.0000000e+00
0629    1.4502915e-04    1.4541547e-04    1.4580388e-04    2.3678071e+26   -6.8596254e+26    9.2274325e+26    0.0000000e+00
0630    1.4580388e-04    1.4619227e-04    1.4658272e-04    2.4070371e+26   -6.9825162e+26    9.3895529e+26    0.0000000e+00
0631    1.4658272e-04    1.4697319e-04    1.4736575e-04    2.4469075e+26   -7.1075283e+26    9.5544365e+26    0.0000000e+00
0632    1.4736575e-04    1.4775830e-04    1.4815295e-04    2.4874281e+26   -7.2346964e+26    9.7221240e+26    6.0881846e+19
0633    1.4815295e-04    1.4854761e-04    1.4894435e-04    2.5286103e+26   -7.3640612e+26    9.8926716e+26    6.1534032e+19
0634    1.4894435e-04    1.4934111e-04    1.4973999e-04    2.5704634e+26   -7.4956603e+26    1.0066124e+27    0.0000000e+00
0635    1.4973999e-04    1.5013886e-04    1.5053987e-04    2.6129994e+26   -7.6295342e+26    1.0242534e+27    0.0000000e+00
0636    1.5053987e-04    1.5094088e-04    1.5134404e-04    2.6562286e+26   -7.7657199e+26    1.0421948e+27    0.0000000e+00
0637    1.5134404e-04    1.5174718e-04    1.5215248e-04    2.7001628e+26   -7.9042601e+26    1.0604423e+27    0.0000000e+00
0638    1.5215248e-04    1.5255780e-04    1.5296527e-04    2.7448124e+26   -8.0451977e+26    1.0790010e+27    0.0000000e+00
0639    1.5296527e-04    1.5337272e-04    1.5378237e-04    2.7901894e+26   -8.1885695e+26    1.0978759e+27    0.0000000e+00
0640    1.5378237e-04    1.5419202e-04    1.5460384e-04    2.8363057e+26   -8.3344212e+26    1.1170728e+27    0.0000000e+00
0641    1.5460384e-04    1.5501569e-04    1.5542972e-04    2.8831730e+26   -8.4827936e+26    1.1365966e+27    1.3401870e+20
0642    1.5542972e-04    1.5584374e-04    1.5625999e-04    2.9308026e+26   -8.6337285e+26    1.1564530e+27    1.3545430e+20
0643    1.5625999e-04    1.5667624e-04    1.5709471e-04    2.9792082e+26   -8.7872770e+26    1.1766485e+27    0.0000000e+00
0644    1.5709471e-04    1.5751318e-04    1.5793387e-04    3.0284009e+26   -8.9434789e+26    1.1971880e+27    0.0000000e+00
0645    1.5793387e-04    1.5835458e-04    1.5877755e-04    3.0783945e+26   -9.1023843e+26    1.2180778e+27    0.0000000e+00
0646    1.5877755e-04    1.5920048e-04    1.5962569e-04    3.1292001e+26   -9.2640324e+26    1.2393234e+27    0.0000000e+00
0647    1.5962569e-04    1.6005090e-04    1.6047839e-04    3.1808322e+26   -9.4284762e+26    1.2609309e+27    0.0000000e+00
0648    1.6047839e-04    1.6090587e-04    1.6133563e-04    3.2333043e+26   -9.5957609e+26    1.2829066e+27    0.0000000e+00
0649    1.6133563e-04    1.6176539e-04    1.6219747e-04    3.2866284e+26   -9.7659343e+26    1.3052563e+27    0.0000000e+00
0650    1.6219747e-04    1.6262953e-04    1.6306390e-04    3.3408201e+26   -9.9390504e+26    1.3279869e+27    1.4750708e+20
0651    1.6306390e-04    1.6349826e-04    1.6393495e-04    3.3958910e+26   -1.0115157e+27    1.3511048e+27    1.4908720e+20
0652    1.6393495e-04    1.6437165e-04    1.6481066e-04    3.4518569e+26   -1.0294307e+27    1.3746165e+27    0.0000000e+00
0653    1.6481066e-04    1.6524969e-04    1.6569105e-04    3.5087312e+26   -1.0476555e+27    1.3985285e+27    0.0000000e+00
0654    1.6569105e-04    1.6613242e-04    1.6657615e-04    3.5665282e+26   -1.0661947e+27    1.4228475e+27    0.0000000e+00
0655    1.6657615e-04    1.6701987e-04    1.6746596e-04    3.6252641e+26   -1.0850545e+27    1.4475809e+27    0.0000000e+00
0656    1.6746596e-04    1.6791206e-04    1.6836055e-04    3.6849526e+26   -1.1042403e+27    1.4727354e+27    1.5724536e+20
0657    1.6836055e-04    1.6880901e-04    1.6925990e-04    3.7456092e+26   -1.1237574e+27    1.4983183e+27    0.0000000e+00
0658    1.6925990e-04    1.6971077e-04    1.7016404e-04    3.8072493e+26   -1.1436118e+27    1.5243368e+27    0.0000000e+00
0659    1.7016404e-04    1.7061734e-04    1.7107303e-04    3.8698893e+26   -1.1638094e+27    1.5507983e+27    0.0000000e+00
0660    1.7107303e-04    1.7152874e-04    1.7198687e-04    3.9335439e+26   -1.1843555e+27    1.5777099e+27    0.0000000e+00
0661    1.7198687e-04    1.7244501e-04    1.7290561e-04    3.9982307e+26   -1.2052565e+27    1.6050795e+27    0.0000000e+00
0662    1.7290561e-04    1.7336619e-04    1.7382922e-04    4.0639657e+26   -1.2265195e+27    1.6329161e+27    0.0000000e+00
0663    1.7382922e-04    1.7429228e-04    1.7475779e-04    4.1307643e+26   -1.2481504e+27    1.6612269e+27    0.0000000e+00
0664    1.7475779e-04    1.7522332e-04    1.7569133e-04    4.1986453e+26   -1.2701559e+27    1.6900204e+27    0.0000000e+00
0665    1.7569133e-04    1.7615933e-04    1.7662982e-04    4.2676251e+26   -1.2925423e+27    1.7193047e+27    0.0000000e+00
0666    1.7662982e-04    1.7710033e-04    1.7757335e-04    4.3377209e+26   -1.3153156e+27    1.7490878e+27    1.7492537e+20
0667    1.7757335e-04    1.7804638e-04    1.7852192e-04    4.4089511e+26   -1.3384832e+27    1.7793782e+27    0.0000000e+00
0668    1.7852192e-04    1.7899748e-04    1.7947555e-04    4.4813339e+26   -1.3620514e+27    1.8101846e+27    0.0000000e+00
0669    1.7947555e-04    1.7995364e-04    1.8043428e-04    4.5548866e+26   -1.3860267e+27    1.8415153e+27    0.0000000e+00
0670    1.8043428e-04    1.8091493e-04    1.8139814e-04    4.6296292e+26   -1.4104167e+27    1.8733795e+27    0.0000000e+00
0671    1.8139814e-04    1.8188135e-04    1.8236712e-04    4.7055796e+26   -1.4352284e+27    1.9057864e+27    0.0000000e+00
0672    1.8236712e-04    1.8285292e-04    1.8334130e-04    4.7827567e+26   -1.4604692e+27    1.9387447e+27    0.0000000e+00
0673    1.8334130e-04    1.8382967e-04    1.8432067e-04    4.8611804e+26   -1.4861470e+27    1.9722649e+27    0.0000000e+00
0674    1.8432067e-04    1.8481167e-04    1.8530530e-04    4.9408715e+26   -1.5122697e+27    2.0063569e+27    0.0000000e+00
0675    1.8530530e-04    1.8579890e-04    1.8629515e-04    5.0218494e+26   -1.5388451e+27    2.0410300e+27    0.0000000e+00
0676    1.8629515e-04    1.8679141e-04    1.8729032e-04    5.1041340e+26   -1.5658804e+27    2.0762938e+27    0.0000000e+00
0677    1.8729032e-04    1.8778921e-04    1.8829078e-04    5.1877457e+26   -1.5933837e+27    2.1121584e+27    0.0000000e+00
0678    1.8829078e-04    1.8879234e-04    1.8929660e-04    5.2727070e+26   -1.6213630e+27    2.1486338e+27    0.0000000e+00
0679    1.8929660e-04    1.8980085e-04    1.9030778e-04    5.3590389e+26   -1.6498268e+27    2.1857305e+27    0.0000000e+00
0680    1.9030778e-04    1.9081472e-04    1.9132439e-04    5.4467627e+26   -1.6787828e+27    2.2234590e+27    0.0000000e+00
0681    1.9132439e-04    1.9183403e-04    1.9234640e-04    5.5359000e+26   -1.7082398e+27    2.2618298e+27    0.0000000e+00
0682    1.9234640e-04    1.9285877e-04    1.9337388e-04    5.6264742e+26   -1.7382066e+27    2.3008540e+27    2.0744016e+20
0683    1.9337388e-04    1.9388899e-04    1.9440685e-04    5.7185080e+26   -1.7686923e+27    2.3405430e+27    2.0966232e+20
0684    1.9440685e-04    1.9492471e-04    1.9544535e-04    5.8120227e+26   -1.7997049e+27    2.3809074e+27    2.1190824e+20
0685    1.9544535e-04    1.9596597e-04    1.9648937e-04    5.9070444e+26   -1.8312545e+27    2.4219591e+27    0.0000000e+00
0686    1.9648937e-04    1.9701278e-04    1.9753899e-04    6.0035947e+26   -1.8633494e+27    2.4637089e+27    2.1647255e+20
0687    1.9753899e-04    1.9806519e-04    1.9859421e-04    6.1016993e+26   -1.8959997e+27    2.5061696e+27    0.0000000e+00
0688    1.9859421e-04    1.9912323e-04    1.9965506e-04    6.2013822e+26   -1.9292163e+27    2.5493545e+27    2.2113520e+20
0689    1.9965506e-04    2.0018690e-04    2.0072158e-04    6.3026673e+26   -1.9630084e+27    2.5932749e+27    2.2350403e+20
0690    2.0072158e-04    2.0125626e-04    2.0179379e-04    6.4055817e+26   -1.9973867e+27    2.6379449e+27    0.0000000e+00
0691    2.0179379e-04    2.0233134e-04    2.0287174e-04    6.5101504e+26   -2.0323618e+27    2.6833767e+27    2.2831813e+20
0692    2.0287174e-04    2.0341214e-04    2.0395545e-04    6.6163970e+26   -2.0679424e+27    2.7295821e+27    0.0000000e+00
0693    2.0395545e-04    2.0449875e-04    2.0504495e-04    6.7243532e+26   -2.1041407e+27    2.7765762e+27    2.3323590e+20
0694    2.0504495e-04    2.0559115e-04    2.0614026e-04    6.8340420e+26   -2.1409662e+27    2.8243704e+27    2.3573438e+20
0695    2.0614026e-04    2.0668936e-04    2.0724142e-04    6.9454899e+26   -2.1784293e+27    2.8729783e+27    0.0000000e+00
0696    2.0724142e-04    2.0779348e-04    2.0834847e-04    7.0587285e+26   -2.2165422e+27    2.9224150e+27    0.0000000e+00
0697    2.0834847e-04    2.0890347e-04    2.0946143e-04    7.1737831e+26   -2.2553153e+27    2.9726937e+27    0.0000000e+00
0698    2.0946143e-04    2.1001940e-04    2.1058034e-04    7.2906830e+26   -2.2947604e+27    3.0238287e+27    0.0000000e+00
0699    2.1058034e-04    2.1114128e-04    2.1170522e-04    7.4094572e+26   -2.3348887e+27    3.0758343e+27    0.0000000e+00
0700    2.1170522e-04    2.1226915e-04    2.1283611e-04    7.5301343e+26   -2.3757120e+27    3.1287254e+27    0.0000000e+00
0701    2.1283611e-04    2.1340307e-04    2.1397305e-04    7.6527461e+26   -2.4172425e+27    3.1825170e+27    0.0000000e+00
0702    2.1397305e-04    2.1454302e-04    2.1511606e-04    7.7773214e+26   -2.4594920e+27    3.2372241e+27    0.0000000e+00
0703    2.1511606e-04    2.1568908e-04    2.1626517e-04    7.9038919e+26   -2.5024732e+27    3.2928625e+27    2.5945999e+20
0704    2.1626517e-04    2.1684126e-04    2.1742041e-04    8.0324886e+26   -2.5461985e+27    3.3494473e+27    0.0000000e+00
0705    2.1742041e-04    2.1799958e-04    2.1858183e-04    8.1631425e+26   -2.5906805e+27    3.4069947e+27    0.0000000e+00
0706    2.1858183e-04    2.1916410e-04    2.1974946e-04    8.2958860e+26   -2.6359326e+27    3.4655213e+27    0.0000000e+00
0707    2.1974946e-04    2.2033484e-04    2.2092332e-04    8.4307531e+26   -2.6819692e+27    3.5250444e+27    0.0000000e+00
0708    2.2092332e-04    2.2151181e-04    2.2210345e-04    8.5677755e+26   -2.7288032e+27    3.5855807e+27    0.0000000e+00
0709    2.2210345e-04    2.2269510e-04    2.2328990e-04    8.7069886e+26   -2.7764493e+27    3.6471480e+27    2.7658933e+20
0710    2.2328990e-04    2.2388469e-04    2.2448268e-04    8.8484235e+26   -2.8249205e+27    3.7097630e+27    0.0000000e+00
0711    2.2448268e-04    2.2508066e-04    2.2568183e-04    8.9921192e+26   -2.8742338e+27    3.7734459e+27    0.0000000e+00
0712    2.2568183e-04    2.2628299e-04    2.2688736e-04    9.1381075e+26   -2.9244034e+27    3.8382143e+27    2.8557348e+20
0713    2.2688736e-04    2.2749175e-04    2.2809936e-04    9.2864252e+26   -2.9754436e+27    3.9040860e+27    0.0000000e+00
0714    2.2809936e-04    2.2870698e-04    2.2931783e-04    9.4371100e+26   -3.0273701e+27    3.9710814e+27    2.9172448e+20
0715    2.2931783e-04    2.2992869e-04    2.3054281e-04    9.5901973e+26   -3.0801978e+27    4.0392177e+27    0.0000000e+00
0716    2.3054281e-04    2.3115693e-04    2.3177433e-04    9.7457241e+26   -3.1339424e+27    4.1085146e+27    2.9800797e+20
0717    2.3177433e-04    2.3239173e-04    2.3301243e-04    9.9037285e+26   -3.1886192e+27    4.1789921e+27    3.0120029e+20
0718    2.3301243e-04    2.3363311e-04    2.3425712e-04    1.0064251e+27   -3.2442448e+27    4.2506700e+27    0.0000000e+00
0719    2.3425712e-04    2.3488114e-04    2.3550849e-04    1.0227329e+27   -3.3008353e+27    4.3235679e+27    0.0000000e+00
0720    2.3550849e-04    2.3613585e-04    2.3676654e-04    1.0393003e+27   -3.3584074e+27    4.3977079e+27    0.0000000e+00
0721    2.3676654e-04    2.3739724e-04    2.3803129e-04    1.0561313e+27   -3.4169775e+27    4.4731088e+27    0.0000000e+00
0722    2.3803129e-04    2.3866537e-04    2.3930283e-04    1.0732299e+27   -3.4765631e+27    4.5497929e+27    0.0000000e+00
0723    2.3930283e-04    2.3994027e-04    2.4058114e-04    1.0143172e+27   -2.8431004e+27    3.8574175e+27    0.0000000e+00
0724    2.4058114e-04    2.4122201e-04    2.4186628e-04    1.0312273e+27   -2.8980160e+27    3.9292436e+27    3.2452482e+20
0725    2.4186628e-04    2.4251058e-04    2.4315828e-04    1.0484122e+27   -2.9538942e+27    4.0023062e+27    0.0000000e+00
0726    2.4315828e-04    2.4380602e-04    2.4445719e-04    1.0658760e+27   -3.0107498e+27    4.0766260e+27    3.3151479e+20
0727    2.4445719e-04    2.4510836e-04    2.4576305e-04    1.0836229e+27   -3.0685999e+27    4.1522228e+27    0.0000000e+00
0728    2.4576305e-04    2.4641771e-04    2.4707586e-04    1.1016582e+27   -3.1274631e+27    4.2291212e+27    0.0000000e+00
0729    2.4707586e-04    2.4773405e-04    2.4839569e-04    1.1199854e+27   -3.1873551e+27    4.3073404e+27    0.0000000e+00
0730    2.4839569e-04    2.4905740e-04    2.4972259e-04    1.1386097e+27   -3.2482942e+27    4.3869037e+27    0.0000000e+00
0731    2.4972259e-04    2.5038779e-04    2.5105657e-04    1.1575355e+27   -3.3102974e+27    4.4678333e+27    0.0000000e+00
0732    2.5105657e-04    2.5172532e-04    2.5239767e-04    1.1767676e+27   -3.3733841e+27    4.5501518e+27    0.0000000e+00
0733    2.5239767e-04    2.5307000e-04    2.5374594e-04    1.1963109e+27   -3.4375744e+27    4.6338850e+27    3.5718675e+20
0734    2.5374594e-04    2.5442187e-04    2.5510139e-04    1.2161705e+27   -3.5028862e+27    4.7190570e+27    3.6101308e+20
0735    2.5510139e-04    2.5578093e-04    2.5646409e-04    1.2363507e+27   -3.5693378e+27    4.8056882e+27    3.6488030e+20
0736    2.5646409e-04    2.5714727e-04    2.5783409e-04    1.2568571e+27   -3.6369491e+27    4.8938061e+27    0.0000000e+00
0737    2.5783409e-04    2.5852091e-04    2.5921137e-04    1.2776942e+27   -3.7057390e+27    4.9834331e+27    0.0000000e+00
0738    2.5921137e-04    2.5990189e-04    2.6059605e-04    1.2988680e+27   -3.7757283e+27    5.0745966e+27    0.0000000e+00
0739    2.6059605e-04    2.6129020e-04    2.6198811e-04    1.3203828e+27   -3.8469351e+27    5.1673179e+27    0.0000000e+00
0740    2.6198811e-04    2.6268599e-04    2.6338760e-04    1.3422450e+27   -3.9193827e+27    5.2616277e+27    0.0000000e+00
0741    2.6338760e-04    2.6408921e-04    2.6479457e-04    1.3644589e+27   -3.9930891e+27    5.3575478e+27    0.0000000e+00
0742    2.6479457e-04    2.6549993e-04    2.6620904e-04    1.3870308e+27   -4.0680779e+27    5.4551089e+27    0.0000000e+00
0743    2.6620904e-04    2.6691821e-04    2.6763111e-04    1.4099661e+27   -4.1443713e+27    5.5543371e+27    0.0000000e+00
0744    2.6763111e-04    2.6834404e-04    2.6906072e-04    1.4332701e+27   -4.2219884e+27    5.6552588e+27    4.0160389e+20
0745    2.6906072e-04    2.6977746e-04    2.7049801e-04    1.4569488e+27   -4.3009537e+27    5.7579029e+27    4.0590595e+20
0746    2.7049801e-04    2.7121857e-04    2.7194296e-04    1.4810081e+27   -4.3812897e+27    5.8622979e+27    0.0000000e+00
0747    2.7194296e-04    2.7266738e-04    2.7339565e-04    1.5054535e+27   -4.4630188e+27    5.9684721e+27    0.0000000e+00
0748    2.7339565e-04    2.7412392e-04    2.7485605e-04    1.5302916e+27   -4.5461638e+27    6.0764555e+27    0.0000000e+00
0749    2.7485605e-04    2.7558825e-04    2.7632428e-04    1.5555280e+27   -4.6307490e+27    6.1862777e+27    4.2358001e+20
0750    2.7632428e-04    2.7706038e-04    2.7780037e-04    1.5811690e+27   -4.7167970e+27    6.2979664e+27    0.0000000e+00
0751    2.7780037e-04    2.7854036e-04    2.7928434e-04    1.6072207e+27   -4.8043338e+27    6.4115546e+27    0.0000000e+00
0752    2.7928434e-04    2.8002830e-04    2.8077624e-04    1.6336901e+27   -4.8933888e+27    6.5270790e+27    0.0000000e+00
0753    2.8077624e-04    2.8152418e-04    2.8227610e-04    1.6605828e+27   -4.9839850e+27    6.6445674e+27    4.4202355e+20
0754    2.8227610e-04    2.8302800e-04    2.8378394e-04    1.6879057e+27   -5.0761491e+27    6.7640545e+27    0.0000000e+00
0755    2.8378394e-04    2.8453991e-04    2.8529987e-04    1.7156656e+27   -5.1699069e+27    6.8855722e+27    4.5154434e+20
