Spectra extracted from: /Users/belmont/Recherche/codes/BELM/belm/simu000/with_induced.txt
At local time: 11:34:36,  07/13/2021
Author: belmont
 
PARAMETERS:-----------------------------------
time      = 0.00e+00
Rcm       = 5.00e+07
tau       = 2.40e+00
lb        = 1.62e-02
beta      = 2.91e+08
lth       = 9.49e+00
lc        = 0.00e+00
Tp        = 1.00e+06
pinj      = 1.57e-01
lnth      = 0.00e+00
p1        = 8.31e-01
p2        = 1.00e+03
gamma_inj = 5.00e+00
linjw     = 0.00e+00
kTin      = 1.00e+00
kTout     = 1.00e-10
linjem    = 0.00e+00
linjep    = 0.00e+00
lslh      = 0.00e+00
lh        = 0.00e+00
llll      = 0.00e+00
lblh      = 0.00e+00
lnthlh    = 0.00e+00
par3      = 0.00e+00
y         = 0.00e+00
rr        = 0.00e+00
qsto      = 1.67e+00
lsto      = 0.00e+00
lstotot   = 0.00e+00
tau_inj   = 0.00e+00
kTin_inj  = 0.00e+00
pinj_inj  = 0.00e+00
 
PHOTON DISTRIBUTIONS:-------------------------
 #bin     Emin(keV)         E(keV)          Emax(keV)        SPECTRUM         Compton          Synchrotron      Error           
-----------------------------------------------
1242    3.8000057e-03    3.8101282e-03    3.8203045e-03    7.4907953e+29    7.4907945e+29    4.2498061e+08    1.0488031e+23
1243    3.8203045e-03    3.8304811e-03    3.8407119e-03    7.5105627e+29    7.5105612e+29    3.6888294e+08    1.0600379e+23
1244    3.8407119e-03    3.8509427e-03    3.8612285e-03    7.5303816e+29    7.5303808e+29    3.2010208e+08    1.0713932e+23
1245    3.8612285e-03    3.8715138e-03    3.8818542e-03    7.5502533e+29    7.5502518e+29    2.7769523e+08    1.0828703e+23
1246    3.8818542e-03    3.8921947e-03    3.9025904e-03    7.5701756e+29    7.5701749e+29    2.4083971e+08    1.0944701e+23
1247    3.9025904e-03    3.9129863e-03    3.9234376e-03    7.5901524e+29    7.5901508e+29    2.0881762e+08    1.1061943e+23
1248    3.9234376e-03    3.9338884e-03    3.9443956e-03    7.6101790e+29    7.6101775e+29    1.8100270e+08    1.1180440e+23
1249    3.9443956e-03    3.9549028e-03    3.9654658e-03    7.6302585e+29    7.6302570e+29    1.5684899e+08    1.1300207e+23
1250    3.9654658e-03    3.9760293e-03    3.9866487e-03    7.6503924e+29    7.6503909e+29    1.3588038e+08    1.1421258e+23
1251    3.9866487e-03    3.9972686e-03    4.0079448e-03    7.6705769e+29    7.6705754e+29    1.1768192e+08    1.1543604e+23
1252    4.0079448e-03    4.0186211e-03    4.0293545e-03    7.6908143e+29    7.6908128e+29    1.0189206e+08    1.1667260e+23
1253    4.0293545e-03    4.0400880e-03    4.0508788e-03    7.7111054e+29    7.7111046e+29    8.8195888e+07    1.1792242e+23
1254    4.0508788e-03    4.0616696e-03    4.0725176e-03    7.7314501e+29    7.7314501e+29    7.6319136e+07    5.9592819e+22
1255    4.0725176e-03    4.0833666e-03    4.0942729e-03    7.7518492e+29    7.7518485e+29    6.6023000e+07    1.2046239e+23
1256    4.0942729e-03    4.1051791e-03    4.1161436e-03    7.7723005e+29    7.7722989e+29    5.7099660e+07    1.2175281e+23
1257    4.1161436e-03    4.1271080e-03    4.1381312e-03    7.7928038e+29    7.7928031e+29    4.9368268e+07    1.2305702e+23
1258    4.1381312e-03    4.1491543e-03    4.1602361e-03    7.8133639e+29    7.8133624e+29    4.2671544e+07    1.2437524e+23
1259    4.1602361e-03    4.1713184e-03    4.1824598e-03    7.8339761e+29    7.8339746e+29    3.6872660e+07    1.2570755e+23
1260    4.1824598e-03    4.1936007e-03    4.2048017e-03    7.8546434e+29    7.8546427e+29    3.1852638e+07    1.2705417e+23
1261    4.2048017e-03    4.2160023e-03    4.2272625e-03    7.8753644e+29    7.8753644e+29    2.7508100e+07    6.4207595e+22
1262    4.2272625e-03    4.2385235e-03    4.2498438e-03    7.8961421e+29    7.8961405e+29    2.3749422e+07    1.2979081e+23
1263    4.2498438e-03    4.2611649e-03    4.2725462e-03    7.9169726e+29    7.9169711e+29    2.0498416e+07    1.3118115e+23
1264    4.2725462e-03    4.2839274e-03    4.2953691e-03    7.9378591e+29    7.9378576e+29    1.7687340e+07    1.3258640e+23
1265    4.2953691e-03    4.3068114e-03    4.3183141e-03    7.9587984e+29    7.9587977e+29    1.5257353e+07    6.7003335e+22
1266    4.3183141e-03    4.3298174e-03    4.3413816e-03    7.9797944e+29    7.9797929e+29    1.3157415e+07    1.3544217e+23
1267    4.3413816e-03    4.3529468e-03    4.3645729e-03    8.0008456e+29    8.0008456e+29    1.1343222e+07    6.8446531e+22
1268    4.3645729e-03    4.3761991e-03    4.3878877e-03    8.0219519e+29    8.0219504e+29    9.7763470e+06    1.3835946e+23
1269    4.3878877e-03    4.3995758e-03    4.4113267e-03    8.0431149e+29    8.0431142e+29    8.4234740e+06    6.9920807e+22
1270    4.4113267e-03    4.4230781e-03    4.4348915e-03    8.0643331e+29    8.0643324e+29    7.2546905e+06    7.0669814e+22
1271    4.4348915e-03    4.4467049e-03    4.4585816e-03    8.0856072e+29    8.0856064e+29    6.2460385e+06    7.1426838e+22
1272    4.4585816e-03    4.4704587e-03    4.4823987e-03    8.1069387e+29    8.1069379e+29    5.3772105e+06    7.2191981e+22
1273    4.4823987e-03    4.4943392e-03    4.5063430e-03    8.1283246e+29    8.1283238e+29    4.6278805e+06    7.2965313e+22
1274    4.5063430e-03    4.5183469e-03    4.5304149e-03    8.1497671e+29    8.1497664e+29    3.9818062e+06    7.3746917e+22
1275    4.5304149e-03    4.5424830e-03    4.5546158e-03    8.1712686e+29    8.1712671e+29    3.4249270e+06    1.4907383e+23
1276    4.5546158e-03    4.5667482e-03    4.5789457e-03    8.1928245e+29    8.1928238e+29    2.9450705e+06    7.5335372e+22
1277    4.5789457e-03    4.5911432e-03    4.6034055e-03    8.2144386e+29    8.2144371e+29    2.5317068e+06    1.5228475e+23
1278    4.6034055e-03    4.6156682e-03    4.6279966e-03    8.2361101e+29    8.2361094e+29    2.1757280e+06    7.6958033e+22
1279    4.6279966e-03    4.6403245e-03    4.6527185e-03    8.2578391e+29    8.2578376e+29    1.8692582e+06    1.5556483e+23
1280    4.6527185e-03    4.6651117e-03    4.6775723e-03    8.2796239e+29    8.2796232e+29    1.6054902e+06    7.8615628e+22
1281    4.6775723e-03    4.6900325e-03    4.7025592e-03    8.3014677e+29    8.3014669e+29    1.3785415e+06    7.9457783e+22
1282    4.7025592e-03    4.7150855e-03    4.7276788e-03    8.3233696e+29    8.3233689e+29    1.1833299e+06    8.0308945e+22
1283    4.7276788e-03    4.7402726e-03    4.7529335e-03    8.3453290e+29    8.3453283e+29    1.0154668e+06    8.1169232e+22
1284    4.7529335e-03    4.7655944e-03    4.7783228e-03    8.3673466e+29    8.3673458e+29    8.7116319e+05    8.2038733e+22
1285    4.7783228e-03    4.7910516e-03    4.8038480e-03    8.3894231e+29    8.3894216e+29    7.4714912e+05    8.2917547e+22
1286    4.8038480e-03    4.8166444e-03    4.8295092e-03    8.4115570e+29    8.4115555e+29    6.4060300e+05    8.3805774e+22
1287    4.8295092e-03    4.8423740e-03    4.8553073e-03    8.4337499e+29    8.4337491e+29    5.4909138e+05    8.4703513e+22
1288    4.8553073e-03    4.8682410e-03    4.8812437e-03    8.4560017e+29    8.4560009e+29    4.7051569e+05    8.5610871e+22
1289    4.8812437e-03    4.8942468e-03    4.9073189e-03    8.4783146e+29    8.4783124e+29    4.0306722e+05    1.7305593e+23
1290    4.9073189e-03    4.9203909e-03    4.9335323e-03    8.5006835e+29    8.5006828e+29    3.4518706e+05    8.7454861e+22
1291    4.9335323e-03    4.9466747e-03    4.9598864e-03    8.5231144e+29    8.5231129e+29    2.9553241e+05    8.8391700e+22
1292    4.9598864e-03    4.9730986e-03    4.9863816e-03    8.5456012e+29    8.5456004e+29    2.5294670e+05    8.9338554e+22
1293    4.9863816e-03    4.9996641e-03    5.0130179e-03    8.5681514e+29    8.5681507e+29    2.1643442e+05    9.0295578e+22
1294    5.0130179e-03    5.0263717e-03    5.0397962e-03    8.5907591e+29    8.5907583e+29    1.8513841e+05    9.1262834e+22
1295    5.0397962e-03    5.0532217e-03    5.0667180e-03    8.6134280e+29    8.6134272e+29    1.5832138e+05    9.2240458e+22
1296    5.0667180e-03    5.0802147e-03    5.0937836e-03    8.6361573e+29    8.6361558e+29    1.3534898e+05    9.3228548e+22
1297    5.0937836e-03    5.1073525e-03    5.1209941e-03    8.6589463e+29    8.6589463e+29    1.1567583e+05    1.1567583e+05
1298    5.1209941e-03    5.1346351e-03    5.1483493e-03    8.6817965e+29    8.6817950e+29    9.8833016e+04    9.5236622e+22
1299    5.1483493e-03    5.1620635e-03    5.1758508e-03    8.7047064e+29    8.7047056e+29    8.4417578e+04    9.6256813e+22
1300    5.1758508e-03    5.1896381e-03    5.2034995e-03    8.7276775e+29    8.7276760e+29    7.2083312e+04    9.7287921e+22
1301    5.2034995e-03    5.2173603e-03    5.2312957e-03    8.7507098e+29    8.7507098e+29    6.1532883e+04    6.1532883e+04
1302    5.2312957e-03    5.2452306e-03    5.2592400e-03    8.7738033e+29    8.7738033e+29    5.2510945e+04    5.2510945e+04
1303    5.2592400e-03    5.2732495e-03    5.2873339e-03    8.7969588e+29    8.7969573e+29    4.4798359e+04    1.0044803e+23
1304    5.2873339e-03    5.3014187e-03    5.3155781e-03    8.8201754e+29    8.8201747e+29    3.8207059e+04    1.0152406e+23
1305    5.3155781e-03    5.3297379e-03    5.3439732e-03    8.8434533e+29    8.8434526e+29    3.2574945e+04    1.0261160e+23
1306    5.3439732e-03    5.3582084e-03    5.3725196e-03    8.8667939e+29    8.8667931e+29    2.7763986e+04    1.0371080e+23
1307    5.3725196e-03    5.3868312e-03    5.4012188e-03    8.8901964e+29    8.8901949e+29    2.3657594e+04    1.0482177e+23
1308    5.4012188e-03    5.4156068e-03    5.4300711e-03    8.9136609e+29    8.9136602e+29    2.0152367e+04    1.0594464e+23
1309    5.4300711e-03    5.4445355e-03    5.4590777e-03    8.9371866e+29    8.9371859e+29    1.7161199e+04    5.3539765e+22
1310    5.4590777e-03    5.4736193e-03    5.4882388e-03    8.9607773e+29    8.9607758e+29    1.4609483e+04    1.0822659e+23
1311    5.4882388e-03    5.5028582e-03    5.5175563e-03    8.9844284e+29    8.9844277e+29    1.2433318e+04    1.0938593e+23
1312    5.5175563e-03    5.5322540e-03    5.5470299e-03    9.0081445e+29    9.0081438e+29    1.0578006e+04    5.5278853e+22
1313    5.5470299e-03    5.5618063e-03    5.5766613e-03    9.0319226e+29    9.0319211e+29    8.9967236e+03    1.1174201e+23
1314    5.5766613e-03    5.5915164e-03    5.6064506e-03    9.0557626e+29    9.0557618e+29    7.6459385e+03    5.6469501e+22
1315    5.6064506e-03    5.6213853e-03    5.6363996e-03    9.0796683e+29    9.0796676e+29    6.4898018e+03    5.7074415e+22
1316    5.6363996e-03    5.6514139e-03    5.6665079e-03    9.1036361e+29    9.1036353e+29    5.5153999e+03    1.1537161e+23
1317    5.6665079e-03    5.6816027e-03    5.6967777e-03    9.1276687e+29    9.1276680e+29    4.6857358e+03    5.8303745e+22
1318    5.6967777e-03    5.7119527e-03    5.7272087e-03    9.1517657e+29    9.1517649e+29    3.9795498e+03    5.8928313e+22
1319    5.7272087e-03    5.7424651e-03    5.7578022e-03    9.1759253e+29    9.1759245e+29    3.3786665e+03    1.1911912e+23
1320    5.7578022e-03    5.7731401e-03    5.7885596e-03    9.2001491e+29    9.2001484e+29    2.8675564e+03    1.2039513e+23
1321    5.7885596e-03    5.8039790e-03    5.8194813e-03    9.2244387e+29    9.2244380e+29    2.4329541e+03    6.0842415e+22
1322    5.8194813e-03    5.8349827e-03    5.8505679e-03    9.2487925e+29    9.2487918e+29    2.0635320e+03    6.1494176e+22
1323    5.8505679e-03    5.8661522e-03    5.8818203e-03    9.2732113e+29    9.2732106e+29    1.7496202e+03    6.2152913e+22
1324    5.8818203e-03    5.8974884e-03    5.9132399e-03    9.2976943e+29    9.2976936e+29    1.4829679e+03    6.2818703e+22
1325    5.9132399e-03    5.9289918e-03    5.9448276e-03    9.3222438e+29    9.3222431e+29    1.2565366e+03    6.3491630e+22
1326    5.9448276e-03    5.9606633e-03    5.9765838e-03    9.3468576e+29    9.3468568e+29    1.0643245e+03    1.2834352e+23
1327    5.9765838e-03    5.9925043e-03    6.0085095e-03    9.3715370e+29    9.3715370e+29    9.0121539e+02    6.4859185e+22
1328    6.0085095e-03    6.0245148e-03    6.0406057e-03    9.3962815e+29    9.3962807e+29    7.6284937e+02    6.5553959e+22
1329    6.0406057e-03    6.0566971e-03    6.0728742e-03    9.4210939e+29    9.4210932e+29    6.4551294e+02    6.6256192e+22
1330    6.0728742e-03    6.0890508e-03    6.1053140e-03    9.4459706e+29    9.4459691e+29    5.4604340e+02    1.3393187e+23
1331    6.1053140e-03    6.1215777e-03    6.1379275e-03    9.4709153e+29    9.4709145e+29    4.6174869e+02    6.7683297e+22
1332    6.1379275e-03    6.1542778e-03    6.1707152e-03    9.4959242e+29    9.4959234e+29    3.9033780e+02    6.8408327e+22
1333    6.1707152e-03    6.1871530e-03    6.2036784e-03    9.5210011e+29    9.5210003e+29    3.2986203e+02    6.9141135e+22
1334    6.2036784e-03    6.2202034e-03    6.2368172e-03    9.5461430e+29    9.5461422e+29    2.7866406e+02    6.9881779e+22
1335    6.2368172e-03    6.2534306e-03    6.2701330e-03    9.5713536e+29    9.5713528e+29    2.3533527e+02    7.0630367e+22
1336    6.2701330e-03    6.2868358e-03    6.3036270e-03    9.5966315e+29    9.5966307e+29    1.9867841e+02    7.1386977e+22
1337    6.3036270e-03    6.3204183e-03    6.3372999e-03    9.6219743e+29    9.6219743e+29    1.6767653e+02    7.2151679e+22
1338    6.3372999e-03    6.3541811e-03    6.3711526e-03    9.6473875e+29    9.6473860e+29    1.4146608e+02    1.4584917e+23
1339    6.3711526e-03    6.3881245e-03    6.4051864e-03    9.6728678e+29    9.6728671e+29    1.1931390e+02    1.4741155e+23
1340    6.4051864e-03    6.4222482e-03    6.4394018e-03    9.6984140e+29    9.6984132e+29    1.0059785e+02    7.4495316e+22
1341    6.4394018e-03    6.4565549e-03    6.4737997e-03    9.7240288e+29    9.7240281e+29    8.4790237e+01    7.5293318e+22
1342    6.4737997e-03    6.4910450e-03    6.5083816e-03    9.7497132e+29    9.7497125e+29    7.1443542e+01    7.6099881e+22
1343    6.5083816e-03    6.5257186e-03    6.5431488e-03    9.7754641e+29    9.7754633e+29    6.0178337e+01    7.6915078e+22
1344    6.5431488e-03    6.5605780e-03    6.5781008e-03    9.8012860e+29    9.8012852e+29    5.0673164e+01    7.7739011e+22
1345    6.5781008e-03    6.5956237e-03    6.6132396e-03    9.8271759e+29    9.8271744e+29    4.2655674e+01    1.5714353e+23
1346    6.6132396e-03    6.6308561e-03    6.6485666e-03    9.8531323e+29    9.8531315e+29    3.5895237e+01    7.9413431e+22
1347    6.6485666e-03    6.6662771e-03    6.6840821e-03    9.8791597e+29    9.8791589e+29    3.0196632e+01    8.0264125e+22
1348    6.6840821e-03    6.7018871e-03    6.7197876e-03    9.9052559e+29    9.9052551e+29    2.5394638e+01    8.1123926e+22
1349    6.7197876e-03    6.7376872e-03    6.7556831e-03    9.9314216e+29    9.9314208e+29    2.1349503e+01    8.1992949e+22
1350    6.7556831e-03    6.7736791e-03    6.7917709e-03    9.9576575e+29    9.9576568e+29    1.7939636e+01    8.2871268e+22
1351    6.7917709e-03    6.8098628e-03    6.8280511e-03    9.9839622e+29    9.9839615e+29    1.5065221e+01    8.3759000e+22
1352    6.8280511e-03    6.8462398e-03    6.8645254e-03    1.0010338e+30    1.0010337e+30    1.2654189e+01    8.4656243e+22
1353    6.8645254e-03    6.8828114e-03    6.9011943e-03    1.0036783e+30    1.0036782e+30    1.0625613e+01    8.5563097e+22
1354    6.9011943e-03    6.9195777e-03    6.9380593e-03    1.0063299e+30    1.0063297e+30    8.9193773e+00    1.7295932e+23
1355    6.9380593e-03    6.9565414e-03    6.9751213e-03    1.0089885e+30    1.0089885e+30    7.4847307e+00    8.7406051e+22
1356    6.9751213e-03    6.9937017e-03    7.0123812e-03    1.0116543e+30    1.0116542e+30    6.2788329e+00    8.8342367e+22
1357    7.0123812e-03    7.0310608e-03    7.0498399e-03    1.0143270e+30    1.0143269e+30    5.2655368e+00    8.9288699e+22
1358    7.0498399e-03    7.0686196e-03    7.0874994e-03    1.0170070e+30    1.0170068e+30    4.4143558e+00    9.0245174e+22
1359    7.0874994e-03    7.1063787e-03    7.1253595e-03    1.0196939e+30    1.0196939e+30    3.6664641e+00    9.1211899e+22
1360    7.1253595e-03    7.1443398e-03    7.1634217e-03    1.0223880e+30    1.0223880e+30    3.0732951e+00    9.2188973e+22
1361    7.1634217e-03    7.1825036e-03    7.2016874e-03    1.0250894e+30    1.0250893e+30    2.5758324e+00    9.3176522e+22
1362    7.2016874e-03    7.2208713e-03    7.2401580e-03    1.0277980e+30    1.0277978e+30    2.1580849e+00    9.4174646e+22
1363    7.2401580e-03    7.2594443e-03    7.2788335e-03    1.0305137e+30    1.0305136e+30    1.8074151e+00    9.5183461e+22
1364    7.2788335e-03    7.2982223e-03    7.3177153e-03    1.0332366e+30    1.0332365e+30    1.5131655e+00    9.6203085e+22
1365    7.3177153e-03    7.3372084e-03    7.3568057e-03    1.0359668e+30    1.0359667e+30    1.2663528e+00    9.7233635e+22
1366    7.3568057e-03    7.3764026e-03    7.3961043e-03    1.0387041e+30    1.0387040e+30    1.0594077e+00    9.8275209e+22
1367    7.3961043e-03    7.4158059e-03    7.4356128e-03    1.0414489e+30    1.0414487e+30    8.8595611e-01    9.9327953e+22
1368    7.4356128e-03    7.4554197e-03    7.4753324e-03    1.0442008e+30    1.0442008e+30    7.4063146e-01    1.0039197e+23
1369    7.4753324e-03    7.4952454e-03    7.5152642e-03    1.0469601e+30    1.0469601e+30    6.1891800e-01    1.0146739e+23
1370    7.5152642e-03    7.5352835e-03    7.5554098e-03    1.0497268e+30    1.0497267e+30    5.1701742e-01    1.0255433e+23
1371    7.5554098e-03    7.5755361e-03    7.5957696e-03    1.0525009e+30    1.0525008e+30    4.3173614e-01    1.0365291e+23
1372    7.5957696e-03    7.6160030e-03    7.6363445e-03    1.0552822e+30    1.0552821e+30    3.6038989e-01    1.0476326e+23
1373    7.6363445e-03    7.6566865e-03    7.6771365e-03    1.0580709e+30    1.0580708e+30    3.0072367e-01    1.0588550e+23
1374    7.6771365e-03    7.6975869e-03    7.7181468e-03    1.0608672e+30    1.0608671e+30    2.5084379e-01    1.0701977e+23
1375    7.7181468e-03    7.7387067e-03    7.7593760e-03    1.0636708e+30    1.0636707e+30    2.0916039e-01    1.0816619e+23
1376    7.7593760e-03    7.7800453e-03    7.8008249e-03    1.0664818e+30    1.0664816e+30    1.7433937e-01    1.0932488e+23
1377    7.8008249e-03    7.8216046e-03    7.8424951e-03    1.0693003e+30    1.0693003e+30    1.4526178e-01    1.1049600e+23
1378    7.8424951e-03    7.8633865e-03    7.8843888e-03    1.0721262e+30    1.0721260e+30    1.2098914e-01    1.1167963e+23
1379    7.8843888e-03    7.9053910e-03    7.9265060e-03    1.0749598e+30    1.0749596e+30    1.0073501e-01    1.1287597e+23
1380    7.9265060e-03    7.9476200e-03    7.9688476e-03    1.0778008e+30    1.0778007e+30    8.3840340e-02    1.1408512e+23
1381    7.9688476e-03    7.9900753e-03    8.0114156e-03    1.0806493e+30    1.0806493e+30    6.9753125e-02    1.1530722e+23
1382    8.0114156e-03    8.0327569e-03    8.0542117e-03    1.0835055e+30    1.0835054e+30    5.8011234e-02    1.1654242e+23
1383    8.0542117e-03    8.0756666e-03    8.0972360e-03    1.0863693e+30    1.0863692e+30    4.8227843e-02    1.1779085e+23
1384    8.0972360e-03    8.1188045e-03    8.1404904e-03    1.0892405e+30    1.0892404e+30    4.0079333e-02    1.1905263e+23
1385    8.1404904e-03    8.1621744e-03    8.1839748e-03    1.0921195e+30    1.0921194e+30    3.3295069e-02    1.2032796e+23
1386    8.1839748e-03    8.2057752e-03    8.2276920e-03    1.0950060e+30    1.0950060e+30    2.7648766e-02    2.7648766e-02
1387    8.2276920e-03    8.2496088e-03    8.2716430e-03    1.0979003e+30    1.0979001e+30    2.2951320e-02    1.2291971e+23
1388    8.2716430e-03    8.2936771e-03    8.3158286e-03    1.1008020e+30    1.1008020e+30    1.9044766e-02    1.9044766e-02
1389    8.3158286e-03    8.3379801e-03    8.3602509e-03    1.1037118e+30    1.1037116e+30    1.5797181e-02    1.2556729e+23
1390    8.3602509e-03    8.3825206e-03    8.4049096e-03    1.1066291e+30    1.1066289e+30    1.3098433e-02    1.2691239e+23
1391    8.4049096e-03    8.4272977e-03    8.4498068e-03    1.1095542e+30    1.1095541e+30    1.0856628e-02    1.2827189e+23
1392    8.4498068e-03    8.4723160e-03    8.4949443e-03    1.1124871e+30    1.1124870e+30    8.9951130e-03    1.2964598e+23
1393    8.4949443e-03    8.5175736e-03    8.5403230e-03    1.1154277e+30    1.1154276e+30    7.4499687e-03    1.3103477e+23
1394    8.5403230e-03    8.5630724e-03    8.5859438e-03    1.1183761e+30    1.1183759e+30    6.1679180e-03    1.3243843e+23
1395    8.5859438e-03    8.6088153e-03    8.6318078e-03    1.1213324e+30    1.1213323e+30    5.1000146e-03    1.3385714e+23
1396    8.6318078e-03    8.6548012e-03    8.6779175e-03    1.1242963e+30    1.1242963e+30    4.2016059e-03    6.7645512e+22
1397    8.6779175e-03    8.7010339e-03    8.7242741e-03    1.1272683e+30    1.1272682e+30    3.4759329e-03    1.3674029e+23
1398    8.7242741e-03    8.7475134e-03    8.7708775e-03    1.1302481e+30    1.1302480e+30    2.8744577e-03    1.3820508e+23
1399    8.7708775e-03    8.7942416e-03    8.8177295e-03    1.1332359e+30    1.1332358e+30    2.3761289e-03    6.9842782e+22
1400    8.8177295e-03    8.8412184e-03    8.8648321e-03    1.1362315e+30    1.1362314e+30    1.9634266e-03    7.0590952e+22
1401    8.8648321e-03    8.8884467e-03    8.9121871e-03    1.1392350e+30    1.1392349e+30    1.6217772e-03    7.1347129e+22
